left_wing_radical_PAL;Worker-Communist Party;Parti communiste et des travailleurs;Kommunistische Arbeiterpartei;;Partido Comunista de los Trabajadores;;;;;;;;;;x;
leninist_PAL;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_PAL;Palestine Communist Party;Parti communiste palestinien;Kommunistische Partei Palästinas;;Partido Comunista de Palestina;;;;;;;;;;x;
national_socialist_PAN;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_PAN;Falange de Panamá;Falange de Panamá;Falange de Panamá;;Falange de Panamá;;;;;;;;;;x;
paternal_autocrat_PAN;Partido Nacional de Panamá;Partido Nacional de Panamá;Partido Nacional de Panamá;;Partido Nacional de Panamá;;;;;;;;;;x;
social_conservative_PAN;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
market_liberal_PAN;MOLIRENA;MOLIRENA;MOLIRENA;;MOLIRENA;;;;;;;;;;x;
social_liberal_PAN;Partido Revolucionario;Partido Revolucionario;Partido Revolucionario;;Partido Revolucionario;;;;;;;;;;x;
social_democrat_PAN;Partido Revolucionario Democrático;Partido Revolucionario Democrático;Partido Revolucionario Democrático;;Partido Revolucionario Democrático;;;;;;;;;;x;
left_wing_radical_PAN;Partido del Pueblo de Panamá;Partido del Pueblo de Panamá;Partido del Pueblo de Panamá;;Partido del Pueblo de Panamá;;;;;;;;;;x;
leninist_PAN;Frente Obrero Socialista;Frente Obrero Socialista;Frente Obrero Socialista;;Frente Obrero Socialista;;;;;;;;;;x;
stalinist_PAN;Partido Comunista de Panamá;Partido Comunista de Panamá;Partido Comunista de Panamá;;Partido Comunista de Panamá;;;;;;;;;;x;
national_socialist_PAR;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_PAR;Falange del Paraguayo;Falange del Paraguayo;Falange del Paraguayo;;Falange del Paraguay;;;;;;;;;;x;
paternal_autocrat_PAR;Partido Colorado,;Partido Colorado,;Partido Colorado,;;Partido Colorado;;;;;;;;;;x;
social_conservative_PAR;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;;x;
market_liberal_PAR;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;;x;
social_liberal_PAR;Partido Liberal Radical Auténtico;Partido Liberal Radical Auténtico;Partido Liberal Radical Auténtico;;Partido Liberal Radical Auténtico;;;;;;;;;;x;
social_democrat_PAR;Partido Socialista;Partido Socialista;Partido Socialista;;Partido Socialista;;;;;;;;;;x;
left_wing_radical_PAR;Partido Socialista Revolucionario;Partido Socialista Revolucionario;Partido Socialista Revolucionario;;Partido Socialista Revolucionario;;;;;;;;;;x;
leninist_PAR;Partido Patria Libre;Partido Patria Libre;Partido Patria Libre;;Partido Patria Libre;;;;;;;;;;x;
stalinist_PAR;Partido Comunista Paraguayo;Partido Comunista Paraguayo;Partido Comunista Paraguayo;;Partido Comunista Paraguayo;;;;;;;;;;x;
national_socialist_PER;Goruh-e Intiqam;Goruh-e Intiqam;Goruh-e Intiqam;;Goruh-e Intiqam;;;;;;;;;;x;
fascistic_PER;Hezb-e Pan-Iranist;Hezb-e Pan-Iranist;Hezb-e Pan-Iranist;;Hezb-e Paniranista;;;;;;;;;;x;
paternal_autocrat_PER;Hezb-e Rastakhiz;Hezb-e Rastakhiz;Hezb-e Rastakhiz;;Hezb-e Rastakhiz;;;;;;;;;;x;
social_conservative_PER;Hezb-e Iran;Hezb-e Iran;Hezb-e Iran;;Hezb-e Irán;;;;;;;;;;x;
market_liberal_PER;Jebhe Milli Iran;Jebhe Milli Iran;Jebhe Milli Iran;;Jebhe Milli Irán;;;;;;;;;;x;
social_liberal_PER;Hezb-e Musherevete-ye Iran;Hezb-e Musherevete-ye Iran;Hezb-e Musherevete-ye Iran;;Hezb-e Musherevete-ye Irán;;;;;;;;;;x;
social_democrat_PER;Hezb-e Zahmetkashha Iran;Hezb-e Zahmetkashha Iran;Hezb-e Zahmetkashha Iran;;Hezb-e Zahmetkashha Irán;;;;;;;;;;x;
left_wing_radical_PER;Hezb-e Tudeh;Hezb-e Tudeh;Hezb-e Tudeh;;Hezb-e Tudeh;;;;;;;;;;x;
leninist_PER;Hezb-e Kar-e Iran;Hezb-e Kar-e Iran;Hezb-e Kar-e Iran;;Hezb-e Kar-e Irán;;;;;;;;;;x;
stalinist_PER;Hezb-e Komunist Iran;Hezb-e Komunist Iran;Hezb-e Komunist Iran;;Hezb-e Komunist Irán;;;;;;;;;;x;
national_socialist_PHI;Ganap Party;Ganap Party;Ganap-Partei;;Partido Ganap;;;;;;;;;;x;
fascistic_PHI;Sakdalista;Sakdalista;Sakdalista;;Sakdalista;;;;;;;;;;x;
paternal_autocrat_PHI;KALIBAPI;KALIBAPI;KALIBAPI;;KALIBAPI;;;;;;;;;;x;
social_conservative_PHI;Kilusang Bagong Lipunan;Kilusang Bagong Lipunan;Kilusang Bagong Lipunan;;Kilusang Bagong Lipunan;;;;;;;;;;x;
market_liberal_PHI;Partido Liberal ng Pilipinas;Partido Liberal ng Pilipinas;Partido Liberal ng Pilipinas;;Partido Liberal ng Pilipinas;;;;;;;;;;x;
social_liberal_PHI;Partido Nacionalista;Partido Nacionalista;Partido Nacionalista;;Partido Nacionalista;;;;;;;;;;x;
social_democrat_PHI;BAYAN;BAYAN;BAYAN;;BAYAN;;;;;;;;;;x;
left_wing_radical_PHI;Kilusang Mayo Uno;Kilusang Mayo Uno;Kilusang Mayo Uno;;Kilusang Mayo Uno;;;;;;;;;;x;
leninist_PHI;PKP-1930;PKP-1930;PKP-1930;;PKP-1930;;;;;;;;;;x;
stalinist_PHI;Partido Komunista ng Pilipinas;Partido Komunista ng Pilipinas;Partido Komunista ng Pilipinas;;Partido Komunista ng Pilipinas;;;;;;;;;;x;
national_socialist_POL;Deutsche Vereinigung;Deutsche Vereinigung;Deutsche Vereinigung;;Deutsche Vereinigung;;;;;;;;;;x;
fascistic_POL;ONR;ONR;ONR;;ONR;;;;;;;;;;x;
paternal_autocrat_POL;OZN;OZN;OZN;;OZN;;;;;;;;;;x;
social_conservative_POL;PSL;PSL;PSL;;PSL;;;;;;;;;;x;
market_liberal_POL;ZLN;ZLN;ZLN;;ZLN;;;;;;;;;;x;
social_liberal_POL;PSChD;PSChD;PSChD;;PSChD;;;;;;;;;;x;
social_democrat_POL;PPS;PPS;PPS;;PPS;;;;;;;;;;x;
left_wing_radical_POL;PPS-L;PPS-L;PPS-L;;PPS-L;;;;;;;;;;x;
leninist_POL;NPR;NPR;NPR;;NPR;;;;;;;;;;x;
stalinist_POL;KPRP;KPRP;KPRP;;KPRP;;;;;;;;;;x;
national_socialist_POR;PNSP;PNSP;PNSP;;PNSP;;;;;;;;;;x;
fascistic_POR;MNS;MNS;MNS;;MNS;;;;;;;;;;x;
paternal_autocrat_POR;União Nacional;União Nacional;União Nacional;;União Nacional;;;;;;;;;;x;
social_conservative_POR;PNR;PNR;PNR;;PNR;;;;;;;;;;x;
market_liberal_POR;PD;PD;PD;;PD;;;;;;;;;;x;
social_liberal_POR;PSD;PSD;PSD;;PSD;;;;;;;;;;x;
social_democrat_POR;PS;PS;PS;;PS;;;;;;;;;;x;
left_wing_radical_POR;PRP;PRP;PRP;;PRP;;;;;;;;;;x;
leninist_POR;FMP;FMP;FMP;;FMP;;;;;;;;;;x;
stalinist_POR;PCP;PCP;PCP;;PCP;;;;;;;;;;x;
national_socialist_PRK;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_PRK;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_PRK;Democratic Republican Party;Parti républicain démocratique;Demokratische Republikanerpartei;;Partido Democrático Republicano;;;;;;;;;;x;
social_conservative_PRK;Democratic Justice Party;Parti de la justice démocratique;Demokratische Gerechtigkeitspartei;;Partido de la Justicia Democrática;;;;;;;;;;x;
market_liberal_PRK;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberal_PRK;Democratic Party;Parti démocratique ;Demokratische Partei;;Partido Demócrata;;;;;;;;;;x;
social_democrat_PRK;Democratic Labor Party;Parti travailliste démocratique;Demokratische Arbeiterpartei;;Partido Demócrata Laborista;;;;;;;;;;x;
left_wing_radical_PRK;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;;x;
leninist_PRK;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;;x;
stalinist_PRK;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;;x;
national_socialist_PRU;Movimiento Nacional Socialista;Movimiento Nacional Socialista;Movimiento Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_PRU;Falange del Perú;Falange del Perú;Falange del Perú;;Falange del Perú;;;;;;;;;;x;
paternal_autocrat_PRU;Partido Civil;Partido Civil;Partido Civil;;Partido Civil;;;;;;;;;;x;
social_conservative_PRU;Acción Popular;Acción Popular;Acción Popular;;Acción Popular;;;;;;;;;;x;
market_liberal_PRU;Partido Liberal del Perú;Partido Liberal del Perú;Partido Liberal del Perú;;Partido Liberal del Perú;;;;;;;;;;x;
social_liberal_PRU;Alianza Popular Revolucionaria Americana;Alianza Popular Revolucionaria Americana;Alianza Popular Revolucionaria Americana;;Alianza Popular Revolucionaria Americana;;;;;;;;;;x;
social_democrat_PRU;Partido Socialista del Perú;Partido Socialista del Perú;Partido Socialista del Perú;;Partido Socialista del Perú;;;;;;;;;;x;
left_wing_radical_PRU;Partido Revolucionario de los Trabajadores;Partido Revolucionario de los Trabajadores;Partido Revolucionario de los Trabajadores;;Partido Revolucionario de los Trabajadores;;;;;;;;;;x;
leninist_PRU;Gruppo Marxista de los Trabajadores;Gruppo Marxista de los Trabajadores;Gruppo Marxista de los Trabajadores;;Gruppo Marxista de los Trabajadores;;;;;;;;;;x;
stalinist_PRU;Partido Comunista Peruano;Partido Comunista Peruano;Partido Comunista Peruano;;Partido Comunista Peruano;;;;;;;;;;x;
national_socialist_ROM;PGR;PGR;PGR;;PGR;;;;;;;;;;x;
fascistic_ROM;Garda de Fier;Garda de Fier;Garda de Fier;;Garda de Fier;;;;;;;;;;x;
paternal_autocrat_ROM;FRN;FRN;FRN;;FRN;;;;;;;;;;x;
social_conservative_ROM;PNC;PNC;PNC;;PNC;;;;;;;;;;x;
market_liberal_ROM;PNL;PNL;PNL;;PNL;;;;;;;;;;x;
social_liberal_ROM;PNT;PNT;PNT;;PNT;;;;;;;;;;x;
social_democrat_ROM;PSDR;PSDR;PSDR;;PSDR;;;;;;;;;;x;
left_wing_radical_ROM;PSDI;PSDI;PSDI;;PSDI;;;;;;;;;;x;
leninist_ROM;PSR;PSR;PSR;;PSR;;;;;;;;;;x;
stalinist_ROM;PCR;PCR;PCR;;PCR;;;;;;;;;;x;
national_socialist_RSI;NSIWP;NSIWP;NSIWP;;NSIWP;;;;;;;;;;x;
fascistic_RSI;PFR;PFR;PFR;;PFR;;;;;;;;;;x;
paternal_autocrat_RSI;ANI;ANI;ANI;;ANI;;;;;;;;;;x;
social_conservative_RSI;IPP;IPP;IPP;;IPP;;;;;;;;;;x;
market_liberal_RSI;PRI;PRI;PRI;;PRI;;;;;;;;;;x;
social_liberal_RSI;ARV;ARV;ARV;;ARV;;;;;;;;;;x;
social_democrat_RSI;PSU;PSU;PSU;;PSU;;;;;;;;;;x;
left_wing_radical_RSI;FN;FN;FN;;FN;;;;;;;;;;x;
leninist_RSI;PTI;PTI;PTI;;PTI;;;;;;;;;;x;
stalinist_RSI;PCI;PCI;PCI;;PCI;;;;;;;;;;x;
national_socialist_SAL;Moviemento de Nacional Socialista;Moviemento de Nacional Socialista;Moviemento de Nacional Socialista;;Movimiento Nacionalsocialista;;;;;;;;;;x;
fascistic_SAL;Falange de El Salvador;Falange de El Salvador;Falange de El Salvador;;Falange de El Salvador;;;;;;;;;;x;
paternal_autocrat_SAL;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;;x;
social_conservative_SAL;ARENA;ARENA;ARENA;;ARENA;;;;;;;;;;x;
market_liberal_SAL;Partido Nacional Liberal;Partido Nacional Liberal;Partido Nacional Liberal;;Partido Nacional Liberal;;;;;;;;;;x;
social_liberal_SAL;Centro Democrático Unido;Centro Democrático Unido;Centro Democrático Unido;;Centro Democrático Unido;;;;;;;;;;x;
social_democrat_SAL;Partido Social Demócrata;Partido Social Demócrata;Partido Social Demócrata;;Partido Social Demócrata;;;;;;;;;;x;
left_wing_radical_SAL;FMLN;FMLN;FMLN;;FMLN;;;;;;;;;;x;
leninist_SAL;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;Ejército Revolucionario del Pueblo;;Ejército Revolucionario del Pueblo;;;;;;;;;;x;
stalinist_SAL;Partido Comunista de El Salvador;Partido Comunista de El Salvador;Partido Comunista de El Salvador;;Partido Comunista de El Salvador;;;;;;;;;;x;
national_socialist_SAU;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_SAU;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_SAU;The Sauds;Les Saouds;Die Saudis;;Los Sauds;;;;;;;;;;x;
social_conservative_SAU;Muslim Brotherhood;Les frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
market_liberal_SAU;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;x;
social_liberal_SAU;Arabic Democratic Unionist Party ;Parti unioniste démocrate arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democrat_SAU;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_SAU;Arab Popular Party;Parti populaire arabe;Arabische Volkspartei;;Partido Popular Árabe;;;;;;;;;;x;
leninist_SAU;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_SAU;Communist Party of Saudi Arabia;Parti communiste d'Arabie Saoudite;Kommunistische Partei Saudi-Arabiens;;Partido Comunista de Arabia Saudí;;;;;;;;;;x;
national_socialist_SCH;Eidgenössische Sammlung;Eidgenössische Sammlung;Eidgenössische Sammlung;;Eidgenössische Sammlung;;;;;;;;;;x;
fascistic_SCH;NF;NF;NF;;NF;;;;;;;;;;x;
paternal_autocrat_SCH;KKP;KKP;KKP;;KKP;;;;;;;;;;x;
social_conservative_SCH;BGB;BGB;BGB;;BGB;;;;;;;;;;x;
market_liberal_SCH;LPS;LPS;LPS;;LPS;;;;;;;;;;x;
social_liberal_SCH;FDP;FDP;FDP;;FDP;;;;;;;;;;x;
social_democrat_SCH;SP;SP;SP;;SP;;;;;;;;;;x;
left_wing_radical_SCH;FSS;FSS;FSS;;FSS;;;;;;;;;;x;
leninist_SCH;KPS-O;KPS-O;KPS-O;;KPS-O;;;;;;;;;;x;
stalinist_SCH;KPS;KPS;KPS;;KPS;;;;;;;;;;x;
national_socialist_SIA;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_SIA;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_SIA;Khana Ratsadon;Khana Ratsadon;Khana Ratsadon;;Khana Ratsadon;;;;;;;;;;x;
social_conservative_SIA;Democrat Party;Parti démocrate;Demokratische Partei;;Partido Demócrata;;;;;;;;;;x;
market_liberal_SIA;Liberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberal_SIA;Khabuankarn Seri Thai;Khabuankarn Seri Thai;Khabuankarn Seri Thai;;Khabuankarn Seri Thai;;;;;;;;;;x;
social_democrat_SIA;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_SIA;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
leninist_SIA;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;x;
stalinist_SIA;Communist Party of Siam;Parti communiste du Siam;Kommunistische Partei Siams;;Partido Comunista de Siam;;;;;;;;;;x;
national_socialist_SIK;National Socialist Party;Parti national socialiste ;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_SIK;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_SIK;National Party;Parti national;Nationalpartei;;Partido Nacional;;;;;;;;;;x;
social_conservative_SIK;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
market_liberal_SIK;Lberal Party;Parti libéral ;Liberale Partei;;Partido Liberal;;;;;;;;;;x;
social_liberal_SIK;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democrat_SIK;Social Democrat Party;Parti social démocrate;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_SIK;Revolutionary Party;Parti révolutionnaire;Revolutionspartei;;Partido Revolucionario;;;;;;;;;;x;
leninist_SIK;Workers and Peasants Party;Parti des travailleurs et des paysans;Arbeiter- und Bauernpartei;;Partido Trabajadores y Campesinos;;;;;;;;;;x;
stalinist_SIK;Communist Party of Sinkiang;Parti communiste de Sinkiang;Kommunistische Partei Xinjiangs;;Partido Comunista de Xinjiang;;;;;;;;;;x;
national_socialist_SLO;Hlinkova garda;Hlinkova garda;Hlinkova garda;;Hlinkova garda;;;;;;;;;;x;
fascistic_SLO;Hlinkova slovenská Iudová strana;Hlinkova slovenská Iudová strana;Hlinkova slovenská Iudová strana;;Hlinkova slovenská Iudová strana;;;;;;;;;;x;
paternal_autocrat_SLO;Slovenská národná strana;Slovenská národná strana;Slovenská národná strana;;Slovenská národná strana;;;;;;;;;;x;
social_conservative_SLO;Strana slobody;Strana slobody;Strana slobody;;Strana slobody;;;;;;;;;;x;
market_liberal_SLO;Liberalna stranka;Liberalna stranka;Liberalna stranka;;Liberalna stranka;;;;;;;;;;x;
social_liberal_SLO;Demokratska stranka;Demokratska stranka;Demokratska stranka;;Demokratska stranka;;;;;;;;;;x;
social_democrat_SLO;Sociálnodemokratická strana Slovenska;Sociálnodemokratická strana Slovenska;Sociálnodemokratická strana Slovenska;;Sociálnodemokratická strana Slovenska;;;;;;;;;;x;
left_wing_radical_SLO;Strana práce;Strana práce;Strana práce;;Strana práce;;;;;;;;;;x;
leninist_SLO;Strana slovenskej obrody;Strana slovenskej obrody;Strana slovenskej obrody;;Strana slovenskej obrody;;;;;;;;;;x;
stalinist_SLO;Komunistická strana Slovenska;Komunistická strana Slovenska;Komunistická strana Slovenska;;Komunistická strana Slovenska;;;;;;;;;;x;
national_socialist_SOV;POA;POA;POA;;POA;;;;;;;;;;x;
fascistic_SOV;NTS;NTS;NTS;;NTS;;;;;;;;;;x;
paternal_autocrat_SOV;ROA;ROA;ROA;;ROA;;;;;;;;;;x;
social_conservative_SOV;Octobrist;Octobrist;Octobrist;;Octobrist;;;;;;;;;;x;
market_liberal_SOV;Kadets;Kadets;Kadets;;Kadets;;;;;;;;;;x;
social_liberal_SOV;Trudoviks;Trudoviks;Trudoviks;;Trudoviks;;;;;;;;;;x;
social_democrat_SOV;Socialist-Revolutionary Party ;Parti socialiste-révolutionnaire;Sozialistische Revolutionspartei;;Partido Social Revolucionario ;;;;;;;;;;x;
left_wing_radical_SOV;Bukharinite Counter-Revolutionaries;Contre-révolutionnaires bukharinites;Bukharinite Konterrevolutionäre;;Contrarrevolucionarios Bukharinitas;;;;;;;;;;x;
leninist_SOV;Trotskyite Counter-Revolutionaries;Contre-révolutionnaires trotskytes;Trotskyite Konterrevolutionäre;;Contrarrevolucionarios Trotskistas;;;;;;;;;;x;
stalinist_SOV;Communist Party;Parti communiste ;Kommunistische Partei;;Partido Comunista;;;;;;;;;;x;
national_socialist_SPA;Falange Tradicionalista;Falange Tradicionalista;Falange Tradicionalista;;Falange Tradicionalista;;;;;;;;;;x;
fascistic_SPA;Falange;Falange;Falange;;Falange;;;;;;;;;;x;
paternal_autocrat_SPA;Communion Tradicionalista;Communion Tradicionalista;Communion Tradicionalista;;Comunión Tradicionalista;;;;;;;;;;x;
social_conservative_SPA;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;;Confederación de Derechas Autónomas;;;;;;;;;;x;
market_liberal_SPA;Union Republicana;Union Republicana;Union Republicana;;Unión Republicana;;;;;;;;;;x;
social_liberal_SPA;Izquierda Republicana ;Izquierda Republicana ;Izquierda Republicana ;;Izquierda Republicana ;;;;;;;;;;x;
social_democrat_SPA;Partido Socialista Obrero de Espana ;Partido Socialista Obrero de Espana ;Partido Socialista Obrero de Espana ;;Partido Socialista Obrero de España ;;;;;;;;;;x;
left_wing_radical_SPA;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;;Confederación Nacional de Trabajo;;;;;;;;;;x;
leninist_SPA;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;;Partido Obrero de Unification Marxista ;;;;;;;;;;x;
stalinist_SPA;Partido Communista de Espana;Partido Communista de Espana;Partido Communista de Espana;;Partido Comunista de España;;;;;;;;;;x;
national_socialist_SPR;Falange Tradicionalista;Falange Tradicionalista;Falange Tradicionalista;;Falange Tradicionalista;;;;;;;;;;x;
fascistic_SPR;Falange;Falange;Falange;;Falange;;;;;;;;;;x;
paternal_autocrat_SPR;Communion Tradicionalista;Communion Tradicionalista;Communion Tradicionalista;;Comunión Tradicionalista;;;;;;;;;;x;
social_conservative_SPR;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;Confederacion de Derechas Autonomas;;Confederación de Derechas Autónomas;;;;;;;;;;x;
market_liberal_SPR;Union Republicana;Union Republicana;Union Republicana;;Unión Republicana;;;;;;;;;;x;
social_liberal_SPR;Izquierda Republicana ;Izquierda Republicana ;Izquierda Republicana ;;Izquierda Republicana ;;;;;;;;;;x;
social_democrat_SPR;Partido Socialista Obrero de Espana ;Partido Socialista Obrero de Espana ;Partido Socialista Obrero de Espana ;;Partido Socialista Obrero de España ;;;;;;;;;;x;
left_wing_radical_SPR;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;Confederacion Nacional de Trabajo;;Confederación Nacional de Trabajo;;;;;;;;;;x;
leninist_SPR;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;Parti do Obrero de Unification Marxista ;;Partido Obrero de Unification Marxista ;;;;;;;;;;x;
stalinist_SPR;Partido Communista de Espana;Partido Communista de Espana;Partido Communista de Espana;;Partido Comunista de España;;;;;;;;;;x;
national_socialist_SYR;Arab National Socialist Party;Parti national socialiste arabe;Nationalsozialistische Partei Arabiens;;Partido Nacionalsocialista Árabe;;;;;;;;;;x;
fascistic_SYR;Arab Fascistic Front;Front fasciste arabe;Faschistische Front Arabiens;;Frente Fascista Árabe;;;;;;;;;;x;
paternal_autocrat_SYR;The Hashemites;Les Hachémites;Die Hashemiten;;Los Hashemitas;;;;;;;;;;x;
social_conservative_SYR;Muslim Brotherhood;Frères musulmans;Muslimische Bruderschaft;;Hermanos Musulmanes;;;;;;;;;;x;
market_liberal_SYR;Reform Party;Parti réformiste;Reformpartei;;Partido Reformista;;;;;;;;;;x;
social_liberal_SYR;Arabic Democratic Unionist Party ;Parti unioniste démocratique arabe;Demokratische Einheitspartei Arabiens;;Partido Árabe Unionista Democrático ;;;;;;;;;;x;
social_democrat_SYR;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;;x;
left_wing_radical_SYR;Arab Workers Party;Parti des travailleurs arabes;Arabischer Arbeiterpartei;;Partido de los Trabajadores Árabes;;;;;;;;;;x;
leninist_SYR;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;;x;
stalinist_SYR;Communist Party of Syria;Parti communiste syrien;Kommunistische Partei Syriens;;Partido Comunista de Siria;;;;;;;;;;x;
national_socialist_SWE;Nationalsocialistiska Arbetarepartiet;Nationalsocialistiska Arbetarepartiet;Nationalsocialistiska Arbetarepartiet;;Nationalsocialistiska Arbetarepartiet;;;;;;;;;;x;
fascistic_SWE;SFKO;SFKO;SFKO;;SFKO;;;;;;;;;;x;
paternal_autocrat_SWE;Sveriges Nationella Förbund;Sveriges Nationella Förbund;Sveriges Nationella Förbund;;Sveriges Nationella Förbund;;;;;;;;;;x;
social_conservative_SWE;Högerpartiet;Högerpartiet;Högerpartiet;;Högerpartiet;;;;;;;;;;x;
market_liberal_SWE;Liberalerna;Liberalerna;Liberalerna;;Liberalerna;;;;;;;;;;x;
social_liberal_SWE;Bondeförbundet;Bondeförbundet;Bondeförbundet;;Bondeförbundet;;;;;;;;;;x;
social_democrat_SWE;Social Demokraterna;Social Demokraterna;Social Demokraterna;;Social Demokraterna;;;;;;;;;;x;
left_wing_radical_SWE;Socialistiska Partiet;Socialistiska Partiet;Socialistiska Partiet;;Socialistiska Partiet;;;;;;;;;;x;
leninist_SWE;Vänstersocialistiska Partiet;Vänstersocialistiska Partiet;Vänstersocialistiska Partiet;;Vänstersocialistiska Partiet;;;;;;;;;;x;
stalinist_SWE;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;Sveriges Kommunistiska Parti;;Sveriges Kommunistiska Parti;;;;;;;;;;x;
national_socialist_TAN;National Socialist Party;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_TAN;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
paternal_autocrat_TAN;Tuvan National Party;Parti national de Touva;Nationalpartei Tuwan;;Partido Nacional Tuvano;;;;;;;;;;x;
social_conservative_TAN;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;;x;
market_liberal_TAN;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;;x;
social_liberal_TAN;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;;x;
social_democrat_TAN;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;;x;
left_wing_radical_TAN;Social Revolutionary Party;Parti social révolutionnaire;Soziale Revolutionspartei;;Partido Social Revolucionario;;;;;;;;;;x;
leninist_TAN;Socialist Workers Party;Parti des travailleurs socialistes;Sozialistische Arbeiterpartei;;Partido de los Trabajadores Socialistas;;;;;;;;;;x;
stalinist_TAN;Tuvan People's Revolutionary Party;Parti populaire révolutionnaire de Touva;Revolutionspartei des tuwanischen Volkes;;Partido Revolucionario del Pueblo Tuvano;;;;;;;;;;x;
national_socialist_TIB;National Socialist Patry;Parti national socialiste;Nationalsozialistische Partei;;Partido Nacionalsocialista;;;;;;;;;;x;
fascistic_TIB;Fascistic Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;;x;
