EVTNAME6043;Successful Naval Battle of the River Plate;;Siegreiche Seeschlacht beim Rio de la Plata;;Batalla naval del río de La plata (éxito);;;;;;;;;x
EVTDESC6043;We have won the Naval Battle of the River Plate!\n\nThe Battle of the River Plate was fought on December 13, 1939. The German pocket battleship Admiral Graf Spee was found and engaged off the estuary of the River Plate off the coast of Argentina and Uruguay in South America. In the ensuing battle, the HMS Exeter was severely damaged and forced to retire, while all HMS Ajax and HMS Achilles sustained moderate damage. Ajax and Achilles then shadowed the Graf Spee, which entered the neutral Uruguayan capital Montevideo. After Hans Langsdorff, the captain of the Graf Spee, was told that the limit of his stay could not be extended beyond 72 hours he scuttled his damaged ship - rather than face the overwhelmingly superior force that the British led him to believe had been assembled. Although the actual engagement between the German and Allied forces could be regarded as a German victory in terms of losses, the subsequent actions resulted in the overall battle being an Allied victory.;;Wir haben die Seeschlacht am Rio de la Plata gewonnen!\n\n'Die Schlacht am Rio de la Plata fand am 13. Dezember 1939 statt. Das deutsche 'Westentaschen'-Schlachtschiff Admiral Graf Spee wurde vor der Küste von Uruguay aufgespührt und angegriffen. Während der Schlacht wurde die HMS Exeter schwer beschäditg und musste sich zurückziehen, während die HMS Ajax und HMS Achilles leichtere Schäden erlitten. Ajax und Achilles verfolgten die Graf Spee, die Montevideo, die Hauptstadt des neutralen Uruquay anlief. Nachdem ihr Kapitän Hans Langsdorff mitgeteilt wurde dass das Limit für einen Aufenthalt bei 72 Stunden lag entschloss er sich, das Schiff selbstzuversenken, anstatt sich der übermächtigen britischen Streitmacht zu stellen, die er vor dem Hafen vermutete. Obwohl das eigentliche Gefecht ein deutscher Sieg war, wurde es durch die Versenkung der Graf Spee zu einem alliierten Erfolg.';;La batalla naval del río de La plata tuvo lugar el 13 de diciembre de 1939. El acorazado de bolsillo alemán Admiral Graf Spee se encontró con unidades enemigas en el estuario del río de La plata, junto a la costa argentina y uruguaya. En la batalla consiguiente, el HMS Exeter resultó gravemente dañado y tuvo que retirarse, mientras que el HMS Ajax y el HMS Achilles sufrían daños de menor consideración. A continuación, el Ajax y el Achilles fueron tras el Graf Spee, que se refugió en la capital del Uruguay neutral, Montevideo. Al recibir la notificación de que su estancia en el puerto no podía prolongarse más allá de 72 horas, el capitán del Graf Spee, Hans Langsdorff, decidió barrenar su propio buque en lugar de hacer frente a la abrumadoramente superior fuerza británica que los británicos le habían hecho creer que habían reunido. Aunque en términos de pérdidas, el enfrentamiento propiamente dicho podría considerarse una victoria alemana, las acciones subsiguientes provocaron que la batalla, en su conjunto, fuera un éxito Aliado.;;;;;;;;;x
EVTNAME6044;Successful Naval Battle of the Denmark Strait;;Siegreiche Seeschlacht in der Dänemarkstraße;;Batalla naval de los estrechos daneses (éxito);;;;;;;;;x
EVTDESC6044;We have won the Naval Battle of the Denmark Strait!\n\nThe Battle of the Denmark Strait was fought on 24 May 1941 between ships of the Royal Navy and the German Kriegsmarine. The British battleship Prince of Wales and the battlecruiser Hood fought the German battleship Bismarck and the heavy cruiser Prinz Eugen, both of which were attempting to break out into the North Atlantic to destroy Allied merchant shipping. A shell from Bismarck struck Hood near her aft ammunition magazines. Soon afterwards Hood exploded and sank within three minutes with the loss of all but three of her crew. Prince of Wales continued to exchange fire with Bismarck but suffered serious malfunctions in her main armament as the battleship had not fully worked up after being completed in late March 1941. This, combined with the effects of the battle, caused her to break off the engagement. Bismarck, damaged but still very much operational, declined to chase Prince of Wales and instead headed for the Atlantic along with Prinz Eugen.;;Wir haben die Seeschlacht in der Dänemarkstraße gewonnen!\n\nDie Schlacht in der Dänemarkstraße wurde am 24. Ami 1941 zwischen Schiffen der Royal Navy und der Kriegsmarine ausgetragen. Das britische Schlachtschiff Prince of Wales und der Schlachkreuzer Hood kämpfte gegen das deutsche Schlachtschiff Bismarck und den schweren Kreuzer Prinz Eugen, die versuchten, aus der Nordsee in den Atlantik auszubrechen um dort den alliierten Handel zu stören. Weniger als 10 Minuten nach Start des Gefechts traf eine Granate der Bismarck das Munitionslager der Hood, die daraufhin explodierte und innerhalb von 3 Minuten sank. Es gab nur 3 Überlebende. Die Prince of Wales setzte das Gefecht fort aber litt unter Problemen mit ihren Hauptgeschützen. Daraufhin brach sie das Gefecht ab. Die Bismarck war beschädigt aber noch kampffähig, verfolgte das britische Schiff jedoch nich und nahm Kurs auf den Atlantik zusammen mit der Prinz Eugen.;;La batalla de los estrechos daneses, librada el 24 de mayo de 1941, enfrentó a los barcos de la Royal Navy y los de la Kriegsmarine alemana. El acorazado británico Prince of Wales y el crucero de batalla Hood se enfrentaron al acorazado Bismarck y al crucero pesado Prinz Eugen, que estaban tratando de irrumpir en el Atlántico norte para atacar a los mercantes Aliados. Menos de diez minutos después de que los británicos abrieran fuego, un proyectil del Bismarck alcanzó al Hood cerca de la santabárbara de popa. Poco después, el Hood explotaba y se iba a pique en menos de tres minutos, junto con todos sus tripulantes salvo dos. El Prince of Wales continuó intercambiando disparos con el Bismarck, pero sufrió graves fallos en su armamento principal, puesto que el buque no se había probado del todo tras su botadura, en marzo de 1941. Esto, unido a lo ocurrido durante la batalla, provocó que emprendiera la retirada. El Bismarck, dañado pero plenamente operativo, optó por no perseguir al Prince of Wales y adentrarse en el Atlántico junto con el Prinz Eugen.;;;;;;;;;x
EVTNAME6045;Successful Naval Battle of the Barents Sea;;Siegreiche Seeschlacht in der Barentssee;;Batalla naval del mar de Barents (éxito);;;;;;;;;x
EVTDESC6045;We have won the Naval Battle of the Barents Sea!\n\nThe Battle of the Barents Sea took place on 31 December 1942 between German surface raiders and British ships escorting convoy JW 51B to Kola Inlet in the USSR. The action took place in the Barents Sea north of North Cape, Norway. Because the battle took place in the middle of the polar night and both the German and British forces were scattered and unsure of the positions of the rest of their own forces, much less the enemy's, the entire battle was a rather confused affair. During the battle it was not clear who was firing on whom or even how many ships were engaged. Despite this German attack on convoy JW 51B, all fourteen of its merchant ships reached their destinations in the USSR.;;Wir haben die Seeschlacht in der Barentssee gewonnen!\n\nDie Schlacht in der Barentssee fand am 31. Dezember 1942 zwischen deutschen Handelsstörern und der Eskorte des Konvois JW 51B auf dem Weg zur Kolahalbinsel in der UdSSR statt, im Norden des Nordkaps in Norwegen. Sie fand mitten in der Polarnacht statt und beide Seiten waren weit verteilt und waren weit verteilt und unsicher wegen der Positionen der eigenen und anderen Schiffe. Das Gefecht war sehr chaotisch und alle 14 Handelsschiffe erreichten ihren Bestimmungshafen.;;La batalla del mar de Barents enfrentó, el 31 de diciembre de 1942, a varias unidades de superficie alemanas con los barcos británicos que escoltaban al convoy JW 51B hacia la península de Kola, en la Unión Soviética. La acción se produjo en el mar de Barents, al norte del cabo Norte, Noruega. Como la batalla tuvo lugar en medio de una noche polar y tanto británicos como alemanes estaban dispersos y mal informados de la posición del resto de sus respectivas fuerzas, el enfrentamiento fue bastante caótico. Durante la batalla no quedó muy claro quién disparaba a quién ni cuántos barcos se enfrentaban entre sí. Pero a pesar del ataque alemán, los catorce mercantes del convoy JW 51B lograron llegar a la URSS.;;;;;;;;;x
EVTNAME6046;Successful Naval Battle of the Espero Convoy;;Siegreiche Seeschlacht des Esperokonvois;;Batalla naval del convoy de Espero (éxito);;;;;;;;;x
EVTDESC6046;We have won the Naval Battle of the Espero Convoy!\n\nThe Battle of the Espero Convoy took place southwest of Crete on June 28, 1940 and was fought between the Italian Royal Navy the British Royal Navy and the Royal Australian Navy. A force of seven cruisers and sixteen destroyers escorting three Allied convoys headed for Alexandria spotted a small Italian convoy. The Italian convoy consisted of three destroyers bound for Tobruk from Taranto. The five Allied cruisers attacked the surprised Italian convoy from a distance of 16,000 meters. When Baroni, commander of Espero, realised that the Italian forces were outgunned, he decided to sacrifice his ship in order to save the others. While Commander Baroni remained behind in his flagship to fight an unequal battle, the Zeffiro and Ostro headed safely to the southwest at full speed.The 7th Squadron spent about 5,000 rounds before the Espero was sent to the bottom, after two hours and ten minutes of fierce fighting.;;Wir haben die Seeschlacht des Esperokonvois gewonnen!\n\nDas Gefecht des Esperokonvois fand südlich Kretas am 28. Juni 1949 zwischen der italienischen Flotte auf der einen und der britischen und australischen Royal Navy auf der anderen Seite statt.l Navy the British Royal Navy and the Royal Australian Navy. Eine Gruppe von 7 Kreuzern und 16 Zerstörern begleitete 3 alliierte Konvois auf dem Weg nach Alexandria und sichtete einen kleinen italienischen Konvoi, der aus 3 Zerstöreren auf dem Weg von Tarent nach Tobruk bestand. 5 alliierte Kreuzer griffen die überraschten Italiener an als Baroni, der Kommandeur der Espero feststellte, dass er keine Chance hatte. Er beschloss, sein Schiff zu opfern um die anderen zu retten. Während er in seinem Schiff zurückblieb und die Briten in einem ungleichen Kampf angriff, fuhren die Zeffiro und Ostro sicher nach Südwesten. Die Alliierten verbrauchten etwa 5000 Schuss Munition bevor die Espero nach 2 Stunden und 10 Minuten harten Kampfes sank.;;La batalla naval del convoy de Espero se produjo al sudoeste de Creta, el 28 de junio de 1940, entre la Marina italiana, la Royal Navy y la Royal Australian Navy. Una agrupación de siete cruceros y dieciséis destructores que escoltaba tres convoyes Aliados en dirección a Alejandría divisó un pequeño convoy italiano. Este constaba de tres destructores que se dirigían a Tobruk desde Tarento. Los cincos cruceros Aliados atacaron al sorprendido convoy italiano desde una distancia de 16.000 metros. Cuando Baroni, comandante del Espero, se dio cuenta de que las fuerzas italianas estaban en franca inferioridad, decidió sacrificar su nave para salvar a las demás. Mientras el comandante Baroni se quedaba atrás en su buque insignia para librar una batalla desigual, el Zeffiro y el Ostro se dirigían hacia el sudoeste a toda máquina para ponerse a salvo. El 7º Escuadrón necesitó casi 5.000 proyectiles para mandar al Espero a pique, después de dos horas y diez minutos de lucha encarnizada.;;;;;;;;;x
EVTNAME6047;Successful Naval Battle of the Java Sea;;Siegreiche Seeschlacht in der Javasee;;Batalla naval del mar de Java (éxito);;;;;;;;;x
EVTDESC6047;We have won the Naval Battle of the Java Sea!\n\nThe Battle of the Java Sea was a naval battle between the Allied Navy and the Imperial Japanese Navy. The Japanese navy forces gathered to strike at Java, and on February 27,1942, the ABDA force engaged the Japanese in the Java Sea and the battle raged intermittently from mid-afternoon to midnight as the Allies tried to reach and attack the troop transports of the Java invasion fleet, but they were repulsed by superior firepower. Although the Allied fleet did not reach the invasion fleet, the battle did give the defenders of Java a one-day respite. The main ABDA naval force had been almost totally destroyed: 10 ships and approximately 2,173 sailors had been lost. The Battle of the Java Sea ended significant Allied naval operations in South-East Asia in 1942, and Japanese land forces invaded Java on February 28. The U.S. and Royal Air Force then started to retreat to Australia. The Japanese won this battle of attrition and ABDA forces surrendered on March 9.;;Wir haben die Seeschlacht in der Javasee gewonnen!\n\nDie Schlacht in der Javasee war eine Seeschalcht zwischen den Flotten der Alliierten und Japans. Die japanische Flotte sammelte sich zum Angriff auf Java und wurde von der ABDA Flotte am 27. Februar 1942 angegriffen. Das Gefecht dauerte vom Nachmittag bis Mitternacht an als die Alliierten versuchten, zu den Truppentransportern durchzubrechen. Sie wurden jedoch von überlegener Feuerkraft zurückgeschlagen. Obwohl die Alliierten die Invasionsflotte nicht erreichen konnten, gab sie den Verteidigern von Java einen Tag mehr zur Vorbereitung. Die ABDA Flotte war fast total vernichtet: 10 Schiffe und etwa 2173 Mann gingen verloren. Mit der Schlacht gingen alliierte Seeoperationen in Südostasein im Jahr 1942 zu Ende, und am 28. landeten die Japaner auf Java. Die ABDA Truppen dort kapitulierten am 9. März, nachdem die Flugzeuge der Royal Air Force und US Luftwaffe nach Australien verlegt worden waren.;;La batalla del mar de Java enferntó a la flota Aliada y la Marina Imperial Japonesa. Las fuerzas navales japonesas se congregaron para atacar Java y el 27 de febrero de 1942, la fuerza del ABDA les hizo frente en el mar de Java en una batalla que se prolongó con intensidad intermitente de mediados de la tarde a medianoche. Los Aliados trataron de atacar los transportes de tropas de la flota de invasión de Java, pero fueron repelidos por la superior potencia de fuego del enemigo. Aunque la flota Aliada no logró alcanzar al contingente de invasión, la batalla concedió un día de respiro a los defensores de Java. La principal fuerza naval del ABDA había sido destruida casi en su totalidad: 10 naves y 2.173 marineros se habían perdido. La batalla del mar de Java supuso el final de las operaciones navales de alcance en el sudeste asiático en 1942 y permitió que las fuerzas terrestres de Japón invadieran Java el 28 de febrero. Las fuerzas estadounidenses y la Royal Air Force iniciaron su repliegue hacia Australia. Finalmente, los japoneses ganaron la batalla de desgaste y las fuerzas del ABDA se rindieron el 9 de marzo.;;;;;;;;;x
EVTNAME6048;Successful Naval Battle of the Strait of Otranto;;Siegreiche Seeschlacht in der Straße von Otranto;;Batalla naval del estrecho de Otranto (éxito);;;;;;;;;x
EVTDESC6048;We have won the Naval Battle of the Strait of Otranto!\n\nThe Battle of the Strait of Otranto took place on 12 November 1940. An Italian Navy convoy of four merchant ships were on their way back from Valona, Albania to Brindisi, Italy while escorted by the WWI era torpedo boat Fabrizi and the auxiliary cruiser Ramb III. Allied ships encountered six darkened enemy ships, including what they thought were two destroyers and four merchantmen. HMS Mohawk opened fire and HMAS Sydney attacked the leading freighter at a range of 11 km, setting it on fire. The other three merchantmen were either sunk or damaged and left burning. The Fabrizi was hit and heavily damaged and retired towards Valona with 11 dead and 17 wounded. The Ramb III after an initial exchange of 19 salvoes broke off the action unscathed. The merchantmen were all sunk in the action. The Allies suffered no damage or casualties, although a torpedo narrowly missed Sydney's stern. The Regia Marina suffered casualties totalled 36 dead and 42 wounded.;;Wir haben die Seeschlacht in der Straße von Otranto gewonnen!\n\nDie Schlacht in der Straße von Otranto fand am 12. November 1940 statt, als ein italienischer Konvoi aus 4 Schiffen auf dem Rückweg von Valona in Albanien nach Brindisi vom Torpedoboot Fabrizi und dem Hilfskreuzer Ramb III eskortiert wurden. Alliierte Schiffe dachten zunächste es handle sich um 2 Zerstörer. Die HMS Mohawk eröffnete das Feuer und die HMAS Sydney griff aus 11 km Entfernung den führenden Frachter an, der in Brand gesetzt wurde. Die anderen 3 Frachtschiffe wurden entweder versenkt oder in Brand gesetzt. Die Fabrizi wurde getroffen und schwer beschädigt und zog sich mit 11 Toten und 17 Verwundeten nach Valona zurück, während die Ramb III nach 19 Salven das Gefecht abbrach. Die Allierten hatten keine Verluste zu beklagen, die totalen Verluste der Italiener betrugen 36 Tote und 42 Verwundete.;;La batalla del estrecho de Otranto tuvo lugar el 12 de noviembre de 1940. Este día, un convoy de la marina italiana formado por cuatro mercantes navegaba desde el puerto albanés de Valona a Brindisi, escoltado por el torpedero de la Primera Guerra Mundial Fabrizi y el crucero auxiliar italiano Ramb III. En la oscuridad, los barcos Aliados se toparon con seis buques enemigos, incluidos los que tomaron por dos destructores y cuatro mercantes. El HMS Mohawk abrió fuego y la acción de combate se generalizó. El HMAS Sydney atacó al primer mercante desde 11 Km. y este comenzó a arder. Los otros tres mercantes fueron hundidos o sufrieron graves daños y se incendiaron. El Fabrizi, alcanzado y dañado de gravedad, se retiró en dirección a Valona con 11 muertos y 17 heridos. Tras un intercambio inicial de 19 salvas, el Ramb III se replegó intacto. Todos los mercantes resultaron hundidos en la acción. Los Aliados no sufrieron daños ni bajas, aunque un torpedo estuvo a punto de alcanzar la popa del Sydney. La Regia Marina sufrió un total de 36 muertos y 42 heridos.;;;;;;;;;x
EVTNAME6049;Successful Naval Battle of Sunda Strait;;Siegreiche Seeschlacht in der Sundastraße;;Batalla naval del estrecho de Sunda (éxito);;;;;;;;;x
EVTDESC6049;We have won the Naval Battle of Sunda Strait!\n\nThe Battle of Sunda Strait took place n the night of February 28 – March 1,1942, when the Australian cruiser HMAS Perth and the United States cruiser USS Houstonfaced fought an Imperial Japanese Navy task force. Both Allied ships were sunk after a fierce battle of several hours duration. Five Japanese ships were sunk by friendly fire.;;Wir haben die Seeschlacht in der Sundastraße gewonnen!\n\nDie Schlacht in der Sundastraße fand vom 28 Februar bis 1. März 1942 statt, als der australische Kreuzer HMAS Perth und der amerikanische Kreuzer USS Houston eine japanische Task Force angriffen. Die Alliierten Schiffe wurden nach einigen Stunden harten Kampfes bersenkt. 5 japanische Schiffe wurden durch eigenes Feuer versenkt.;;La batalla del estrecho de Sunda se produjo la noche del 28 de febrero al 1 de marzo de 1942, cuando el crucero australiano HMAS Perth y el crucero de los Estados Unidos USS Houston hicieron frente a una agrupación de la Marina Imperial Japonesa. Los dos barcos Aliados se fueron a pique tras una feroz batalla de varias horas de duración. En la acción, varios buques japoneses resultaron hundidos por fuego amigo.;;;;;;;;;x
EVTNAME6050;Successful First Naval Battle of Sidra;;Siegreiche erste Seeschlacht von Sidra;;Primera batalla naval de Sidra (éxito);;;;;;;;;x
EVTDESC6050;We have won the First Naval Battle of Sidra!\n\nThe First Battle of Sidra was a naval battle between the Royal Navy and the Italian Royal Navy and the engagement took place on 17 December 1941, east of Malta, in the Gulf of Sirte. The battle itself was relatively uneventful, but has come to describe a week of clashes, which illustrate well the cut, and thrust of naval warfare in the Mediterranean at the time.;;Wir haben die erste Seeschlacht von Sidra gewonnen!\n\nDie erste Schlacht von Sidra war eine Seeschlacht zwischen der Royal Navy und der Regia Marina am 17. Dezember 1941 östlich von Malta im Golf von Sirte. Das Gefecht war relativ unspektakulär und beschreibt eine Woche kleiner Zusammenstöße die die Flottenoperationen im Mittelmeer zu dieser Zeit gut beschreiben.;;La primera batalla de Sidra, librada entre la Royal Navy y la Marina italiana, tuvo lugar el 17 de diciembre de 1941, al este de Malta, en el golfo de Sirte. La batalla propiamente dicha no tuvo demasiada relevancia, pero representa una semana de choques que ilustra a la perfección el tipo de guerra naval que se hacía en el Mediterráneo en aquel momento.;;;;;;;;;x
EVTNAME6051;Successful Second Naval Battle of Sidra;;Siegreiche zweite Seeschlacht von Sidra;;Segunda batalla naval de Sidra (éxito);;;;;;;;;x
EVTDESC6051;We have won the Second Naval Battle of Sidra!\n\nThe Second Battle of Sirte took place on 22 March 1942 and was a naval engagement in which the escorting warships of a British convoy to Malta irritated a much more powerful Italian Navy squadron. The British convoy was composed of four merchant ships escorted by four light cruisers, one anti-aircraft cruiser, and eighteen destroyers. The Italian force comprised a battleship, three heavy cruisers, one light cruiser, and eight destroyers. Despite the British victory, the battle delayed the convoy's planned arrival before dawn, which exposed it to intense and partly successful air attacks the following day.;;Wir haben die zweite Seeschlacht von Sirte gewonnen!\n\nDie zweite Seeschlacht von Sirte fand am 22. März 1942 statt und war ein Gefecht zwischen Eskortschiffen eines britischen Konvois nach Malta, die eine viel stärkere Schwadron der italienischen Marine irritierte. Der Konvoi war zusammengesetzt aus 4 Frachtern, die von 4 leichten Kreuzern, 1 Flakkreuzer und 18 Zerstörern eskortiert wurden. Die italienischen Schiffe waren 1 Schlachtschiff, 3 schwere Kreuzer, 1 leichter Kreuzer und 8 Zerstörer. Trotz des britischen Erfolges verhinderte die Schlacht eine Ankunft des Konvois vor Sonnenaufgang, was ihn zum Ziel von heftigen und teilweise erfolgreichen Luftangriffen am folgenden Tag machte.;;La segunda batalla de Sirte tuvo lugar el 22 marzo de 1942, cuando los barcos de escolta de un convoy británico con destino a Malta se enfrentaron a un escuadrón italiano mucho más potente. El convoy estaba compuesto por cuatro mercantes, escoltados a su vez por cuatro cruceros ligeros, un crucero antiaéreo y dieciocho destructores. El escuadrón italiano comprendía un acorazado, tres cruceros pesados, un crucero ligero y ocho destructores. A pesar de la victoria británica, la batalla retrasó la llegada prevista del convoy, lo que expuso la isla a bombardeos intensos y coronados parcialmente por el éxito durante el día siguiente.;;;;;;;;;x
EVTNAME6052;Successful Second Naval Battle of Java;;Siegreiche zweite Seeschlacht von Java;;Segunda batalla naval de Java (éxito);;;;;;;;;x
EVTDESC6052;We have won the Second Naval Battle of Java!\n\nThe Second Battle of the Java Sea occurred on 1 March 1942 and was the last naval action of the Netherlands East Indies campaign. It saw the end of the last Allied ships operating in the waters around Java, allowing Japanese forces to complete their conquest of the Netherlands East Indies unhindered.;;Wir haben die zweite Seeschlacht in der Javasee gewonnen!\n\nDie zweite Schlacht in der Javasee fand am 1. März 1942 statt und sie war die letzte Seeoperation der Indonesischen Kampagne. Dabei wurden die letzten alliierten Schiffe in dem Gebiet vernichtet, wonach die Japaner ihre Besetzung der Inseln abschließen konnten.;;La segunda batalla del mar de Java Sea, sucedida el 1 de marzo de 1942, fue la última acción de la campaña de las Indias Orientales Holandesas. Supuso el fin de los últimos barcos Aliados que operaban en las aguas de Java, lo que permitió a los japoneses completar sin impedimentos su conquista de la zona.;;;;;;;;;x
EVTNAME6053;Successful Naval Battle of Ushant;;Siegreiche Seeschlacht von Ushant;;Batalla naval de Ushant (éxito);;;;;;;;;x
EVTDESC6053;We have won the Naval Battle of Ushant!\n\nThe Battle of Ushant took place on 9 June 1944 and was an engagement between a Kriegsmarine destroyer flotilla and an Allied destroyer flotilla off the coast of Brittany. The engagement came shortly after the initial Allied landings in Normandy. After a confused engagement during the night the Allies sank one of the destroyers and forced the other ashore where she was wrecked.;;Wir haben die Seeschlacht von Ushant gewonnen!\n\nDie Schlacht von Ushant fand am 9. Juni 1944 zwischen Zerstörerflottillen der deutschen und britischen Kriegsmarinen vor der Küste der Bretagne statt. Sie geschah kurz nach der Alliierten Landung in der Normandie. Während eines chaotischen Nachtgefechts versenkten die Alliierten einen der Zerstörer und zwangen den zweiten, auf Strand zu laufen.;;La batalla de Ushant, librada el 9 junio de 1944, fue un enfrentamiento entre una flotilla de destructores de la Kriegsmarine y otra equivalente Aliada junto a la costa de Bretaña. La acción se produjo poco después de los primeros desembarcos Aliados en Normandía. Tras confusos encuentros durante la noche, los Aliados hundieron uno de los destructores y obligaron a otro a embarrancar en la costa, donde sería desmantelado.;;;;;;;;;x
EVTNAME6054;Successful Naval Battle of the Crimean Peninsula;;Siegreiche Seeschlacht vor der Krim;;Batalla naval de la península de Crimea (éxito);;;;;;;;;x
EVTDESC6054;We have won the Naval Battle of the Crimean Peninsula!\n\nThe Crimea Campaign lasted from the summer of 1941 through to the first half of 1942, and was an attempt by Axis forces to conquer the Crimea peninsula. The German and Romanian troops suffered heavy casualties as they tried to advance through the isthmus linking the Crimean peninsula to the mainland at Perekop. From the 26 September 1941 the German 11th Army was involved in the fighting opposed by the Red Army's 51st Army and elements of the Black Sea Fleet. By the close of the campaign, and during 1943 the peninsula was occupied by Army Group A with the 17th Army as its major subordinate formation. Once the German and Romanian troops broke through, they occupied most of Crimea, with the exception of the city of Sevastopol. Sevastopol held out for 250 days from October 30, 1941 until July 4,1942, when the Germans finally captured the city. The campaign was completed with the second recapture of Kerch by German troops on 15 May 1942.;;Wir haben die Seeschlacht auf der Krim gewonnen!\n\nDie Operationen auf der Krim dauerten vom Sommer 1941 bis in die erste Hälfte 1942 hinein als die Achse die Krim einzunehmen versuchte. Deutsche und Rumänische Trupper erlitten hohe Verluste beim Vormarsch. Vom 26. September 1941 stand die deutsche 11. Armee der russischen 51. Armee und Elementen der Schwarzmeerflotte gegenüber. Am Ende der Operationen bis 1943 war die Halbinsel von der Armeegruppe A und der 17. Armee besetzt. Sewastopol hielt nach dem Fall der restlichen Krim noch 250 Tage vom 30 Oktober 1941 bis zum 4. Juli 1942 aus. ;;La campaña de Crimea, entre el verano de 1941 y la primera mitad de 1942, fue el intento de las fuerzas del Eje de conquistar la península del mismo nombre. Las tropas alemanas y rumanas sufrieron elevadas pérdidas al tratar de cruzar el istmo que unía la península con el continente en Perekop. Desde el 26 de septiembre de 1941 el 11º Ejército alemán se enfrentó en la región al 51er Ejército soviético, respaldado por elementos de la flota del mar Negro. Desde el final de la campaña hasta 1943, la península estuvo ocupada por el Grupo de Ejércitos A, con el 17º Ejército como principal formación subordinada. Cuando los alemanes y los rumanos lograron pasar, ocuparon la mayor parte de Crimea, con la sola excepción de la ciudad de Sebastopol. Sebastopol resistió durante 250 días, del 30 de octubre de 1941 al 4 de julio de 1942, cuando finalmente cayó en manos de los alemanes. La campaña se completó con la segunda captura de Kerch por parte de los alemanes, el 15 mayo de 1942.;;;;;;;;;x
EVTNAME6055;Successful Naval Battle of Milne Bay;;Siegreiche Seeschlacht in der Milnebucht;;Batalla naval de la bahía de Milne (éxito);;;;;;;;;x
EVTDESC6055;We have won the Naval Battle of Milne Bay!\n\nThe Battle of Milne Bay took place from 25 August 1942 to 5 September 1942. Japanese marines attacked the Australian base at Milne Bay on the eastern tip of New Guinea on 25 August and fighting continued until the Japanese retreated on 5 September. Armed resistance ended on 7 September 1942. The battle was the first in the Pacific campaign in which Allied troops decisively defeated Japanese land forces, forcing them to withdraw and completely abandon their strategic objective.;;Wir haben die Seeschlacht in der Milnebucht gewonnen!\n\nDie Schlacht in der Milnebucht fand vom 25. August bis zum 5. September 1942 statt. Japanische Marineinfanterie griff die australische Basis in der Milnebucht im östlichen Neuguinea an und schwere Kämpfe hielten bis zum japanischen Rückzug an. Die Schlacht war die erste schwere Niederlage der Japaner im Pazifikkrieg, die die Einnahme der Basis aufgeben mussten.;;La batalla de la bahía de Milne tuvo lugar entre el 25 de agosto de 1942 y el 5 de septiembre de 1942. El 25 agosto, los marines japoneses atacaron la bahía de Milne, en el extremo oriental de Nueva Guinea, y la lucha se prolongó hasta su retirada, el 5 de septiembre. La resistencia armada cesó del todo el 7 septiembre de 1942. La batalla fue la primera de la campaña del Pacífico en la que las tropas Aliadas infligieron una derrota decisiva a las fuerzas japonesas y las obligaron a retirarse sin haber alcanzado sus objetivos estratégicos.;;;;;;;;;x
EVTNAME6056;Victorious First Indian Ocean Raid;;Erster erfolgreicher Vorstoß in den indischen Ozean;;Primer ataque contra el Océano Índico (victoria) ;;;;;;;;;x
EVTDESC6056;We have won the First Indian Ocean Raid!\n\nThe Indian Ocean raid took place from 31 March to 10 April 1942 and was a naval raid by the Fast Carrier Strike Force of the Imperial Japanese Navy against Allied shipping and bases in the Indian Ocean. The Japanese compelled the Allied forces to retreat to East Africa, leaving the Japanese unopposed in the Indian Ocean.;;Wir haben erste Vorstoß in den indischen Ozean gewonnen!\n\nDer erste Vorstoß in den indischen Ozean fand zwischen 31. März und 10. April 1942 durch die schnelle Trägerkampfgruppe der IJN statt und zielte gegen alliierte Basen und Schifffahrt im indischen Ozean. Die Japaner zwangen die Alliierten, sich nach Ostafrika zurückzuziehen und den indischen Ozean den Japanern zu überlassen.;;La incursión contra el Océano Índico, entre el 31 de marzo y el 10 de abril de 1942, fue obra de la Fuerza de Portaaviones de Ataque Rápidos de la Marina Imperial Japonesa contra la navegación y las bases Aliadas del Índico. Los japoneses obligaron a las fuerzas Aliadas a retirarse al África oriental, lo que les hizo dueños y señores de aquellos mares.;;;;;;;;;x
EVTNAME6057;Victorious Second Indian Ocean Raid;;Zweiter erfolgreicher Vorstoß in den indischen Ozean;;Segundo ataque contra el Océano Índico (victoria) ;;;;;;;;;x
