tut_menu_1;Basic Concepts;Concepts de base;Grundkonzepte;;Básico;;;;;;;;;x
tut_5a_14;“This is the second most important part of the interface to understand. These are the modifiers to your national unity brought on by the war. Since you have received my superior guidance you will obviously be winning, it is more important to understand these in the context of other countries.” Considering the overall sanity rating of the little man’s advice you question this statement a bit. :;« C'est la deuxième plus importante interface à comprendre. Ce sont les modificateurs de l'unité nationale, apportés par la guerre. Comme vous avez bénéficié de mes conseils supérieurement avisés, vous allez évidemment gagner. Il est plus important de comprendre cela dans le contexte des autres pays. » Compte tenu du niveau de santé mentale du petit homme vous vous interrogez un peu sur cette déclaration :;“Dies ist der zweitwichtigste Teil des Interfaces. Es sind die Modifikatoren, mit denen der Krieg Ihren nationalen Zusammenhalt beeinflusst. Da Sie meine genialen Anleitung genossen haben, werden Sie natürlich gewinnen. Es ist wichtiger, diese Modifikatoren im Kontext anderer Länder zu verstehen.” Angesichts des dem kleinen Mann eigenen Wahnsinnsfaktors stellen Sie diese Aussage etwas in Frage. :;;“Esta es la segunda cosa más importante a comprender de la interfaz. Estos son los modificadores a tu unidad nacional debido a la guerra. Como has recibido mi magistral guía, obviamente irás ganando. Pero es importante entender esto en el contexto de otros países”. Considerando el nivel de locura global de los consejos del hombrecillo, no puedes evitar cuestionar un poco su afirmación. :;;;;;;;;;x
tut_5a_14a;“Convoys – Sinking enemy convoys will reduce their national unity as the navy appears impotent in the face of our manifest superiority. If they manage to engage our forces successfully, national unity will increase.”;« Convois / Couler les convois ennemis réduira leur unité nationale vu que leurs navires leur sembleront impuissants face à notre supériorité manifeste. S'ils réussissent à combattre nos forces avec succès, l'unité nationale augmentera. »;“Konvois – Die Versenkung feindlicher Konvois reduziert ihren nationalen Zusammenhalt, da die Flotte angesichts unserer soliden Überlegenheit an Gesicht verliert. Wenn sie unsere Kräfte erfolgreich schlagen, wird ihr nationaler Zusammenhalt stärker.”;;“Convoyes. Hundir convoyes enemigos reduce su unidad nacional, dado que su marina parecerá impotente enfrentada a tu superioridad manifiesta. Si logran enfrentarse con éxito a nuestras tropas, su unidad nacional aumentará”.;;;;;;;;;x
tut_5a_14b;“Allies – The commitment of allied troops in the defence of a country will strengthen the resolve to continue the fight. This is important on both the attack and the defence. When attacking, be sure to target allied troops to remove the prop to civilian moral they give. The use of your own troops can help your wavering allies who are without the kind of leadership only my guidance can provide.”;« Alliés – L'engagement des troupes alliées dans la défense d'un pays renforcera la volonté à continuer le combat. C'est important côté attaque et côté défense. En attaquant, soyez sûr de cibler les troupes alliées pour faire disparaître la propagande qui donne le moral aux civils. L'usage de nos propres troupes peut aider vos alliés chancelants qui manquent de leadership que seuls mes conseils peuvent leur fournir. »;“Verbündete  – Verbündete Truppen, die einem Land zu Hilfe kommen, stärken den Kampfeswillen. Dies ist gleich wichtig für Angriff und Verteidigung. Beim Angriff sollten Sie feindliche Verbündete aufs Korn nehmen, um die Moral der Zivilbevölkerung zu schädigen. Der Einsatz Ihrer eigenen Truppen kann Ihren schwankenden Verbündeten helfen, die ohne die geniale Führung auskommen müssen, die nur ich bieten kann.”;;“Aliados. El compromiso de tropas aliadas en la defensa de un país aumentará su determinación de continuar la lucha. Esto es importante tanto en el ataque como en la defensa. Al atacar, asegúrate de fijar el blanco para eliminar la bonificación que otorgan a la moral civil. El uso de tus propias tropas puede ayudar a tus titubeantes aliados que no tengan la clase de liderazgo que solo yo puedo proporcionar”.;;;;;;;;;x
tut_5a_14c;“Bombing – Strategic bombing will weaken the resolve of your enemies, should their air force intercept your bombers this will boost their national unity. A sudden strike by bombers can force the surrender of an already wavering enemy. While against a more resilient foe, strategic bombing can force their air force into a defensive battle of attrition allowing you to gain air superiority elsewhere.” ;« Bombardement – Le bombardement stratégique affaiblira la détermination de nos ennemis. Si leur forces aériennes interceptent vos bombardiers, cela renforcera leur unité nationale. Alors, contre un adversaire qui réagit, un bombardement stratégique peut forcer leurs forces aériennes à une bataille défensive d'usure qui vous permettra de gagner une supériorité aérienne ailleurs. »;“Bombardierung – Strategisches Bombardement schwächt den Willen Ihrer Feinde. Wenn ihre Luftwaffe Ihre Bomber abfängt, stärkt dies ihren nationalen Zusammenhalt. Ein plötzlicher Bombenangriff kann einen schon schwankenden Feind zur Kapitulation bringen. Gegen einen zäheren Gegner kann strategisches Bombardement seine Luftwaffe zu einem entscheidenden, zermürbenden Gefecht zwingen, wonach Ihre Luftstreitkräfte zur Eroberungen anderer Lufträume frei wären.” ;;“Bombardeo. El bombardeo estratégico debilitará la determinación de tus enemigos, aunque si su fuerza aérea intercepta a tus bombarderos, su unidad nacional aumentará. Un ataque repentino de bombarderos puede forzar a la rendición a un enemigo ya indeciso. Contra un enemigo más tenaz, el bombardeo estratégico puede obligar a su fuerza aérea a una batalla defensiva de desgaste que te permita obtener la superioridad aérea en otra parte”. ;;;;;;;;;x
tut_5a_15;Politics Screen;Écran politique;Politikbildschirm;;Pantalla de política;;;;;;;;;x
tut_5a_16;This concludes the tutorial of the politics screen.;Ceci clôt le didacticiel de l'écran politique.;Dies beschließt das Tutorial für den Politikbildschirm.;;Con esto concluye el tutorial sobre la pantalla de política.;;;;;;;;;x
tut_6a_1;Intelligence Screen;Écran renseignement;Aufklärungsbildschirm;;Pantalla de inteligencia;;;;;;;;;x
tut_6a_2;The little man is back and he has invited you into his bunker, you wonder if perhaps he thinks that somehow you are his friend, you hope not. ”Now for the last part of our lessons in statecraft, the intelligence service. Here I will show you how to control your nation’s intelligence service and see some of the data they collect.”;Le petit homme est de retour et il vous a invité dans son bunker. Vous vous demandez s'il est probable qu'il pense que vous êtes d'une certaine façon son ami. Vous espérez que non. « Maintenant, la dernière partie de notre cours d'habileté politique, les services d'espionnage. Ici, je vous montrerai comment contrôler les services de renseignement de votre pays et comment voir les données qu'ils peuvent collecter. »;Der kleine Mann ist wieder da und hat Sie in seinen Bunker eingeladen. Sie fragen sich, ob er Sie wohl für seinen Freund hält, und hoffen das Gegenteil. ”Nun zum letzten Teil unserer Staatsführungslektionen, den Geheimdiensten. Hier zeige ich Ihnen, wie Sie die Aufklärung Ihres Landes kontrollieren und einige der von ihnen gesammelten Daten einsehen können.”;;El hombrecillo ha vuelto y te ha invitado a acompañarle a su búnker. Te preguntas si de algún modo te considera su amigo y esperas que no sea así. “Ahora comencemos la última parte de nuestras lecciones de gobierno, el servicio de inteligencia. Aquí te mostraré cómo controlar el servicio de inteligencia de tu nación y cómo interpretar algunos datos de los que recopilan”.;;;;;;;;;x
tut_6a_3;Internal Espionage;Espionnage interne;Interne Spionage;;Espionaje interno;;;;;;;;;x
tut_6a_4;“Here you see the status of your intelligence service with special focus on your domestic intelligence service. Here you get information about unemployed spies, the number of spies operating abroad, the number of spies operating at home and how effective partisan operations are inside your country.\nYou can select a focus for you domestic spies, this will be their main mission. They won’t neglect their other tasks, but they will be nowhere near as affective at them. These can be:\n\nCounter Espionage – Finding and removing of enemy spies from your nation.\n\nSupport Ruling Party – Improve our ruling party’s organisation by various means of persuasion.\n\nLower Neutrality – Prepare your people for inevitable war that is coming so you can get down to business quicker.” ;« Ici, vous voyez le statut de vos services de renseignement centré sur les services de renseignements intérieurs. Ici, vous avez des informations sur les espions au chômage, le nombre d'espions en opération à l'étranger, le nombre d'espions travaillant dans le pays et l'efficacité des opérations des partisans dans le pays.\nVous pouvez sélectionner une focalisation pour vos espions à l'intérieur du pays, cela constituera leur mission principale. Ils ne négligeront pas leurs autres tâches, mais c'est là qu'ils seront le plus efficaces. Ce peut être : \n\nContre-espionnage – trouver et éliminer les espions ennemis de votre pays. \n\nSoutenir le parti dirigeant - Améliorer l'organisation du parti au pouvoir par divers moyens de persuasion.\n\n Limiter la neutralité – préparez votre population à une guerre inévitable et imminente qui vous permettra de retourner plus rapidement aux affaires. »;“Hier sehen Sie den Status Ihres Geheimdienstes, mit besonderer Aufmerksamkeit auf Ihren internen Aufklärungsdienst. Hier bekommen Sie Informationen zu arbeitslosen Spionen, die Anzahl der im In- und Ausland operierenden Spione, und die Effizienz von Partisanenoperationen in Ihrem Land.\nSie können einen Schwerpunkt für Ihre Inlandsspione festlegen, der ihre Hauptmission sein wird. Sie werden ihre anderen Aufgaben nicht vernachlässigen, aber sie werden sie auch nicht so effizient ausführen. Diese umfassen:\n\nGegenspionage – Auffindung und Eliminierung feindlicher Spione in Ihrem Land.\n\nRegierungspartei unterstützen – Verbesserung der Organisation unserer Regierungspartei durch verschiedene Methoden der Überzeugung.\n\nNeutralität schwächen – Vorbereitung Ihres Volkes auf den unausweichlichen Krieg, damit Sie sich schneller ums Wichtige kümmern können.”  ;;“Aquí puedes ver el estado de tu servicio de inteligencia con especial énfasis en tu servicio de inteligencia nacional. Aquí obtienes información sobre espías desocupados, el número de espías que operan en el extranjero, los que operan en casa y la efectividad de la actividad partisana en tu país.\nPuedes escoger una tarea para tus espías nacionales y se convertirá en su misión principal. No es que vayan a descuidar las demás tareas, pero no serán tan efectivos en ellas. Puede tratarse de:\n\nContraespionaje. Encontrar y eliminar espías enemigos en tu país.\n\nApoyo al partido gobernante. Mejorar la organización de nuestro partido gobernante mediante diversos medios de persuasión.\n\nBajar la neutralidad. Preparar a tu pueblo para la guerra inevitable que se avecina y así poder centrarte en ella con mayor rapidez”. ;;;;;;;;;x
tut_6a_5;Other Nations;Autres nations;Andere Länder;;Demás naciones;;;;;;;;;x
tut_6a_6;“If you desire peace you must prepare for war. No one desires peace more than I do which is why constant war preparation is important, and well, let’s face it, it would be a shame to put all those preparations to waste.” By now you have got used to the amazing mental gymnastics the strange little man’s mind can pull, the moustache though, is another matter all together. He continues “Spying on other nations is an important part of war preparations and also in war. Here we can see a list of all the countries in the world, with a bit of work you can make this smaller and more manageable. Beside each country is their threat to us and our relationship to them. You can also see the number of spies you currently have infiltrated. The final part displays the priority for sending new spies.\n\nClicking on a nations will select it.”;« Si vous voulez la paix, préparez la guerre. Personne ne souhaite plus la paix que moi. C'est la raison pour laquelle il est important de me préparer sans relâche à la guerre. Et bien, regardons les choses en face, ce serait une honte de jeter toutes ces préparatifs aux rebuts. » Maintenant, vous avez l'habitude des gymnastiques mentales auxquelles se livre le petit homme, mais la moustache, c'est encore autre chose. Il poursuit : « L'espionnage des autres pays est une partie importante de la préparation à la guerre et pendant la guerre. Ici, nous voyons une liste de tous les pays du monde. Avec un peu de travail on peut la raccourcir et la rendre plus simple à gérer. À côté de chaque pays, vous pouvez voir la menace qu'il représente pour nous et nos relations avec lui. Vous pouvez aussi voir le nombre d'espions que vous avez infiltrés à ce jour. La dernière partie montre la priorité pour envoyer de nouveaux espions.\n\nCliquez sur un pays pour le sélectionner. »;“Willst du Frieden, so bereite dich auf den Krieg vor – und niemand will Frieden mehr als ich, weswegen unablässliche Kriegsvorbereitungen sehr wichtig sind. Außerdem wäre es es ja auch eine Schande, all diese Vorarbeit einfach so vergammeln zu lassen.” Mittlerweile haben Sie sich an die fantastische Gehirnakrobatik des kleinen Mannes gewöhnt, obwohl der Bart immer noch stark der Gewöhnung bedarf. Er fährt fort, “Das Ausspionieren anderer Länder ist ein wichtiger Teil der Kriegsvorbereitungen und auch im Krieg selbst. Hier sehen wir eine Liste aller Länder. Mit etwas Arbeit können Sie diese Liste verkleinern, um sie handlicher zu machen. Neben jedem Land steht seine Bedrohung für uns und unsere Beziehung mit ihm. Hier finden Sie auch die Anzahl der Spione, die momentan dort infiltriert sind. Der letzte Teil zeigt die Prioritäten für die Entsendung neuer Spione.\n\nKlicken Sie auf ein Land, um es auszuwählen.”;;“Si deseas la paz, prepárate para la guerra. Nadie desea la paz más que yo. Por eso mi constante preparación para la guerra es muy importante. Además, hablando claro, sería una pena que tanto preparativo se desperdiciase”. Aunque ahora ya te has acostumbrado a las proezas de gimnasia mental necesarias para seguir a la mente del hombrecillo, su bigote sigue siendo una cuestión aparte. Sigue hablando. “Espiar a otras naciones es una importante parte de los preparativos para la guerra y de la guerra en sí. Aquí hay una lista de todos los países del mundo. Con un poco de trabajo podrás hacerla más pequeña y manejable. Junto a cada país está su nivel de amenaza hacia nosotros y nuestra relación con él. También puedes ver el número de espías que tienes infiltrados en este momento. La última parte muestra la prioridad de cara a enviar nuevos espías.\n\nHaz clic en una nación para seleccionarla”.;;;;;;;;;x
tut_6a_7;Country Information;Informations pays;Länderinformationen;;Información sobre el país;;;;;;;;;x
tut_6a_8;“First let me direct your attention here.” He points over to the right hand side of the screen. “Here we can see information about that country. They are divided up into country statistics, current party popularity, technology and their military. Your intelligence is not always either accurate or complete, this is why you need to be a great leader. A great leader will be able to take these incomplete reports and sense weakness, know exactly when to strike.”;« Laissez-moi attirer tout d'abord votre attention sur ce point. » Il indique le côté droit de l'écran. « Ici nous pouvons voir les informations concernant ce pays. Elles sont divisées en statistiques, popularité actuelle du parti, technologie et puissance militaire. Vos services de renseignement ne fournissent pas toujours des informations précises et complètes, c'est pourquoi, vous devez absolument être un leader de taille. Seul un leader de taille sera capable de localiser les faiblesses dans ces rapports incomplets et saura où attaquer. »;“Wenden Sie Ihre Aufmerksamkeit zunächst hierauf.” Er zeigt auf die rechte Seite des Bildschirms. “Hier sehen wir Informationen zu diesem Land. Sie sind aufgeteilt in Landesstatistiken, momentane Parteibeliebtheit, Technologie und Militär. Ihre Aufklärung ist nicht immer akkurat oder umfassend, daher müssen Sie ein großer Staatsmann sein. Ein großer Staatsmann ist in der Lage, anhand dieser unfertigen Berichte Schwächen zu erkennen und genau zu wissen, wann er zuschlagen muss.”;;“Antes de nada, deja que te muestre esto”. Señala la parte derecha de la pantalla. “Aquí podemos ver información sobre este país. Está dividida en estadísticas del país, popularidad del actual partido en el gobierno, tecnología y fuerzas armadas. Tu servicio de inteligencia no siempre es fiable o proporciona datos completos. Por eso tienes que ser un gran líder. Un gran líder es capaz de examinar estos informes incompletos y encontrar la debilidad, averiguando exactamente cuándo atacar”.;;;;;;;;;x
tut_6a_9;Sending Spies;Envoyer des espions;Spione entsenden;;Enviar espías;;;;;;;;;x
tut_6a_10;“This is where you send spies to a nation. Well actually people like us are far too important to bother with it, instead you set the priority for the country and then let the intelligence minister do the rest. The big red number and bar underneath show the number of spies you have in the country.\nBelow that you can see the priority for spy sending. The priority is set between 0 and 3. We won’t send spies to priority 0 countries, but as new spies become available they will be distributed according to priority between countries that have space for new spies.\nThe counter espionage value lets you know how many spies are currently hunting ours. Again you have to be careful here as this information isn’t accurate.”;« C'est d'ici que vous envoyez des espions dans un pays. Les gens comme nous sont beaucoup trop importants pour s'en occuper eux-mêmes. À la place, vous décidez des priorités de la nation et laissez le ministre du renseignement s'occuper du reste. Le gros chiffre rouge et la barre en-dessous indiquent le nombre d'espions dont vous disposez dans le pays.\nCi-dessous, l'indice de priorité d'envoi d'espions. Celle-ci est graduée de 0 à 3 (où 0 indique pas d'envoi du tout). Quand des espions sont disponibles, ils seront affectés en fonction de cet indice entre les pays qui ont encore de la place. \nLe contre-espionnage indique combien d'espions poursuivent les nôtres en ce moment. Cette information est cependant imprécise. »;“Hier entsenden Sie Spione in ein Land. Leute wie wir sind viel zu wichtig, um sich mit so etwas abzugeben, statt dessen stellen Sie die Priorität für das gewünschte Land ein und lassen dann den Geheimdienstminister den Rest übernehmen. Die große rote Zahl und der Balken darunter zeigen die Anzahl Ihrer Spione an, die sich gerade in diesem Land befinden.\nDarunter sehen Sie die Priorität für die Entsendung von Spionen. Je höher die Priorität, desto mehr Spione werden entsandt.\n Der Gegenspionagewert teilt Ihnen mit, wie viele feindliche Spione gerade Jagd auf unsere machen. Auch hier müssen Sie vorsichtig sein, da diese Information ebenfalls nicht genau ist.”;;“Aquí es donde envías espías a una nación. Bueno, la gente como nosotros es demasiado importante como para molestarse con ello, así que puedes establecer una prioridad para el país y dejar que el ministro de inteligencia haga el resto. El gran número rojo y la barra de abajo muestran el número de espías que tienes en el país.\nDebajo puedes ver la prioridad para enviar espías. La prioridad va de 0 a 3. No enviaremos espías a países de prioridad 0 pero, a medida que tengamos más espías disponibles, serán distribuidos según la prioridad entre los países que tienen sitio para nuevos espías.\nEl valor de contraespionaje te permite saber el número de espías que intenta cazar a los nuestros. De nuevo, tendrás que tener cuidado porque la información no es del todo fiable”.;;;;;;;;;x
tut_6a_11;Missions;Missions;Missionen;;Misiones;;;;;;;;;x
tut_6a_12;“Finally here is where you decide which mission you should focus on, some will help, others will hinder. Use the helpful ones for you friends, or future conquests, as I like to call them, and hinder your enemies. At all times your agents will continue to gather some information about the country, although focusing in on specific information will improve it’s quality. Note, you can only do one mission per nation.” ;« Finalement, c'est ici que vous décidez sur quelle mission vous allez vous focaliser. Certaines vous aideront, d'autres vous gêneront. Servez-vous des missions utiles pour vos amis ou futures conquêtes, comme j'aime les appeler, et entravez vos ennemis. En tout temps, vos agents continueront à collecter des informations sur le pays, bien qu'en se concentrant sur des informations spécifiques, on améliorera la qualité de l'espionnage. Notez qu'on ne peut effectuer qu'une mission par pays. »;“Zuguterletzt entscheiden Sie hier, auf welche Missionen Sie den Schwerpunkt legen sollten. Manche sind hilfreich, manche behindern nur. Setzen Sie die hilfreichen für Ihre Freunde oder künftige Eroberungen ein, wie ich sie auch gerne nenne, und behindern Sie Ihre Feinde. Ihre Agenten werden kontinuierlich weiter versuchen, Informationen über ihr Zielland herauszufinden, obwohl der Schwerpunkt auf bestimmte Informationen die Qualität verbessert. Sie können nur eine Mission pro Land durchführen.” ;;“Por último, aquí decides en qué misión te vas a centrar. Algunas serán de ayuda. Otras una molestia. Usa las útiles con tus amigos o con tus futuras conquistas, como a mí me gusta llamarlos, y las que molestan con tus enemigos. En todo momento, tus agentes continuarán reuniendo información sobre el país, aunque si se centran en una información específica, la calidad de la misma mejorará. Observa que solo puedes llevar a cabo una misión por nación”. ;;;;;;;;;x
tut_6a_13;Intelligence Screen;Écran renseignement;Aufklärungsbildschirm;;Pantalla de inteligencia;;;;;;;;;x
tut_6a_14;“Well that is me passed on all the important information on statecraft, I hope it was a useful experience.” You shake your head sadly, the strange little man looks a bit crest fallen. He disappears into another room in the bunker and you hear a single gunshot. All you are left with are some unsettling memories and a very very bad painting.;« Bien, je vous ai donné toutes les informations importantes sur l'habileté politique. J'espère que ce fut une expérience utile. ». Vous agitez tristement la tête. Le petit homme a l'air un peu déconfit. Il disparaît dans une autre pièce du bunker et vous entendez une seule détonation. Tout ce qui vous reste, ce sont des souvenirs inquiétants et un très vilain tableau. »;“Nun, jetzt habe ich Ihnen alle Information weitergegeben, die ich über Staatsführung weiß. Ich hoffe, es war lehrreich.” Sie schütteln traurig Ihren Kopf, worauf der seltsame kleine Mann etwas geknickt aussieht. Er verschwindet in einem anderen Raum des Bunkers, und Sie hören einen Schuss. Alles, was bleibt, sind ein paar beunruhigende Erinnerungen und ein sehr, sehr schlechtes Gemälde.;;“Bueno, ya te he dado toda la información importante para gobernar, espero que haya sido una experiencia útil”. Mueves la cabeza con tristeza, el extraño hombrecillo parece algo decaído. Desaparece en dirección a otra habitación del búnker y escuchas un único disparo. Todo lo que te queda son unos inquietantes recuerdos y un cuadro muy malo.;;;;;;;;;x
