USA_interceptor_5;North American F-86A Sabre;North American F-86A Sabre;North American F-86A Sabre;;North American F-86A Sabre;;;;;;;;;x
USA_interceptor_6;Northrop F-89D Scorpion;Northrop F-89D Scorpion;Northrop F-89D Scorpion;;Northrop F-89D Scorpion;;;;;;;;;x
USA_interceptor_7;Convair F-102 Delta Dagger;Convair F-102 Delta Dagger;Convair F-102 Delta Dagger;;Convair F-102 Delta Dagger;;;;;;;;;x
USA_rocket_interceptor_0;Northrop P-79A Flying Ram;Northrop P-79A Flying Ram;Northrop P-79A Flying Ram;;Northrop P-79A Flying Ram;;;;;;;;;x
USA_strategic_bomber_0;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;Boeing B-17 Flying Fortress;;Boeing B-17 Flying Fortress;;;;;;;;;x
USA_strategic_bomber_1;Consolidated B-24 Liberator;B-24 Liberator renforcé;Consolidated B-24 Liberator;;Consolidated B-24 Liberator;;;;;;;;;x
USA_strategic_bomber_2;Boeing B-29 Superfortress;Boeing B-29 Superfortress;Boeing B-29 Superfortress;;Boeing B-29 Superfortress;;;;;;;;;x
USA_strategic_bomber_3;Boeing B-47B Stratojet;Boeing B-47B Stratojet;Boeing B-47B Stratojet;;Boeing B-47B Stratojet;;;;;;;;;x
USA_strategic_bomber_4;Boeing B-47E Stratojet;Boeing B-47E Stratojet;Boeing B-47E Stratojet;;Boeing B-47E Stratojet;;;;;;;;;x
USA_strategic_bomber_5;Boeing B-52 Stratofortress;Boeing B-52 Stratofortress;Boeing B-52 Stratofortress;;Boeing B-52 Stratofortress;;;;;;;;;x
USA_tactical_bomber_0;Douglas B-18 Bolo;Douglas B-18 Bolo;Douglas B-18 Bolo;;Douglas B-18 Bolo;;;;;;;;;x
USA_tactical_bomber_1;Douglas B-23 Dragon;Douglas B-23 Dragon;Douglas B-23 Dragon;;Douglas B-23 Dragon;;;;;;;;;x
USA_tactical_bomber_2;Douglas A-20 Havoc;Douglas A-20 Havoc;Douglas A-20 Havoc;;Douglas A-20 Havoc;;;;;;;;;x
USA_tactical_bomber_3;Martin B-26 Marauder;Martin B-26 Marauder;Martin B-26 Marauder;;Martin B-26 Marauder;;;;;;;;;x
USA_tactical_bomber_4;N.American B-25J Mitchell;N.American B-25J Mitchell;N. American B-25J Mitchell;;N.American B-25J Mitchell;;;;;;;;;x
USA_tactical_bomber_5;N.American B-45 Tornado;N.American B-45 Tornado;N. American B-45 Tornado;;N.American B-45 Tornado;;;;;;;;;x
USA_tactical_bomber_6;North American B-66 Skywarrior;North American B-66 Skywarrior;North American B-66 Skywarrior;;North American B-66 Skywarrior;;;;;;;;;x
USA_naval_bomber_0;Consolidated PBY Catalina;PBY Catalina renforcé;Consolidated PBY Catalina;;Consolidated PBY Catalina;;;;;;;;;x
USA_naval_bomber_1;Consolidated PB4Y Privateer;PB4Y Privateer renforcé;Consolidated PB4Y Privateer;;Consolidated PB4Y Privateer;;;;;;;;;x
USA_naval_bomber_2;Martin PBM Mariner;Martin PBM Mariner;Martin PBM Mariner;;Martin PBM Mariner;;;;;;;;;x
USA_naval_bomber_3;Grumman F9F-2 Panther;Grumman F9F-2 Panther;Grumman F9F-2 Panther;;Grumman F9F-2 Panther;;;;;;;;;x
USA_naval_bomber_4;Lockheed P2V Neptune;Lockheed P2V Neptune;Lockheed P2V Neptune;;Lockheed P2V Neptune;;;;;;;;;x
USA_cas_0;Douglas A-24;Douglas A-24;Douglas A-24;;Douglas A-24;;;;;;;;;x
USA_cas_1;Curtiss A-25;Curtiss A-25;Curtiss A-25;;Curtiss A-25;;;;;;;;;x
USA_cas_2;Douglas A-26 Invader;Douglas A-26 Invader;Douglas A-26 Invader;;Douglas A-26 Invader;;;;;;;;;x
USA_cas_3;Douglas AD Skyraider;Douglas AD Skyraider;Douglas AD Skyraider;;Douglas AD Skyraider;;;;;;;;;x
USA_cas_4;Douglas A-3 Skywarrior;Douglas A-3 Skywarrior;Douglas A-3 Skywarrior;;Douglas A-3 Skywarrior;;;;;;;;;x
USA_cas_5;McDonnell A-4 Skyhawk;McDonnell A-4 Skyhawk;McDonnell A-4 Skyhawk;;McDonnell A-4 Skyhawk;;;;;;;;;x
USA_transport_plane_0;Douglas C-32;Douglas C-32;Douglas C-32;;Douglas C-32;;;;;;;;;x
USA_transport_plane_1;Douglas C-47 Dakota;Douglas C-47 Dakota;Douglas C-47 Dakota;;Douglas C-47 Dakota;;;;;;;;;x
USA_transport_plane_2;Douglas C-54 Skymaster;Douglas C-54 Skymaster;Douglas C-54 Skymaster;;Douglas C-54 Skymaster;;;;;;;;;x
USA_transport_plane_3;Fairchild C-119J Flying Boxcar;Fairchild C-119J Flying Boxcar;Fairchild C-119J Flying Boxcar;;Fairchild C-119J Flying Boxcar;;;;;;;;;x
USA_transport_plane_4;Douglas C-124 Globemaster II;Douglas C-124 Globemaster II;Douglas C-124 Globemaster II;;Douglas C-124 Globemaster II;;;;;;;;;x
USA_flying_rocket_0;Redstone;Redstone;Redstone;;Redstone;;;;;;;;;x
USA_flying_rocket_1;Thor;Thor;Thor;;Thor;;;;;;;;;x
USA_flying_rocket_2;Atlas-D;Atlas-D;Atlas-D;;Atlas-D;;;;;;;;;x
USA_battleship_0;Wyoming-class;Classe Wyoming;Wyoming-Klasse;;Clase Wyoming;;;;;;;;;x
USA_battleship_1;New York-class;Classe New York;New York-Klasse;;Clase New York;;;;;;;;;x
USA_battleship_2;Nevada-class;Classe Nevada;Nevada-Klasse;;Clase Nevada;;;;;;;;;x
USA_battleship_3;New Mexico-class;Classe New Mexico;New Mexico-Klasse;;Clase New Mexico;;;;;;;;;x
USA_battleship_4;Colorado-class;Classe Colorado;Colorado-Klasse;;Clase Colorado;;;;;;;;;x
USA_battleship_5;South Dakota-class;Classe South Dakota;South Dakota-Klasse;;Clase South Dakota;;;;;;;;;x
USA_battleship_6;Iowa-class;Classe Iowa;Iowa-Klasse;;Clase Iowa;;;;;;;;;x
USA_super_heavy_battleship_0;Montana-class;Classe Montana;Montana-Klasse;;Clase Montana;;;;;;;;;x
USA_light_cruiser_1;Chester-class;Classe Chester;Chester-Klasse;;Clase Chester;;;;;;;;;x
USA_light_cruiser_2;Omaha-class;Classe Omaha;Omaha-Klasse;;Clase Omaha;;;;;;;;;x
USA_light_cruiser_3;Brooklyn-class;Classe Brooklyn;Brooklyn-Klasse;;Clase Brooklyn;;;;;;;;;x
USA_light_cruiser_4;Cleveland-class;Classe Cleveland;Cleveland-Klasse;;Clase Cleveland;;;;;;;;;x
USA_light_cruiser_5;Worcester-class;Classe Worcester;Worcester-Klasse;;Clase Worcester;;;;;;;;;x
USA_light_cruiser_6;Galveston-class;Classe Galveston;Galveston-Klasse;;Clase Galveston;;;;;;;;;x
USA_heavy_cruiser_0;Pensacola-class;Classe Pensacola;Pensacola-Klasse;;Clase Pensacola;;;;;;;;;x
USA_heavy_cruiser_1;Northampton-class;Classe Northampton;Northampton-Klasse;;Clase Northampton;;;;;;;;;x
USA_heavy_cruiser_2;New Orleans-class;Classe New Orleans;New Orleans-Klasse;;Clase New Orleans;;;;;;;;;x
USA_heavy_cruiser_4;Baltimore-class;Classe Baltimore;Baltimore-Klasse;;Clase Baltimore;;;;;;;;;x
USA_heavy_cruiser_5;Des Moines-class;Classe Des Moines;Des Moines-Klasse;;Clase Des Moines;;;;;;;;;x
USA_heavy_cruiser_6;Long Beach-class;Classe Long Beach;Long Beach-Klasse;;Clase Long Beach;;;;;;;;;x
USA_heavy_cruiser_7;Leahy-class;Classe Leahy;Leahy-Klasse;;Clase Leahy;;;;;;;;;x
USA_battlecruiser_2;Lexington-class;Classe Lexington;Lexington-Klasse;;Clase Lexington;;;;;;;;;x
USA_battlecruiser_4;Alaska-class;Classe Alaska;Alaska-Klasse;;Clase Alaska;;;;;;;;;x
USA_battlecruiser_6;CGN 42-class;Classe CGN 42;CGN 42-Klasse;;Clase CGN 42;;;;;;;;;x
USA_destroyer_0;Clemson-class;Classe Clemson;Clemson-Klasse;;Clase Clemson;;;;;;;;;x
USA_destroyer_1;Farragut-class;Classe Farragut;Farragut-Klasse;;Clase Farragut;;;;;;;;;x
USA_destroyer_2;Somers-class;Classe Somers;Somers-Klasse;;Clase Somers;;;;;;;;;x
USA_destroyer_3;Fletcher-class;Classe Fletcher;Fletcher-Klasse;;Clase Fletcher;;;;;;;;;x
USA_destroyer_4;Gearing-class;Classe Gearing;Gearing-Klasse;;Clase Gearing;;;;;;;;;x
USA_destroyer_5;Forest Sherman-class;Classe Forest Sherman;Forest Sherman-Klasse;;Clase Forest Sherman;;;;;;;;;x
USA_destroyer_6;Adams-class;Classe Adams;Adams-Klasse;;Clase Adams;;;;;;;;;x
USA_carrier_1;Lexington-class;Classe Lexington;Lexington-Klasse;;Clase Lexington;;;;;;;;;x
USA_carrier_2;Yorktown-class;Classe Yorktown;Yorktown-Klasse;;Clase Yorktown;;;;;;;;;x
USA_carrier_4;Essex-class;Classe Essex;Essex-Klasse;;Clase Essex;;;;;;;;;x
USA_carrier_5;Midway-class;Classe Midway;Midway-Klasse;;Clase Midway;;;;;;;;;x
USA_carrier_6;United States-class;Classe United States;United States-Klasse;;Clase United States;;;;;;;;;x
USA_carrier_7;Forrestal-class;Classe Forrestal;Forrestal-Klasse;;Clase Forrestal;;;;;;;;;x
USA_carrier_8;Kitty Hawk-class;Classe Kitty Hawk;Kitty Hawk-Klasse;;Clase Kitty Hawk;;;;;;;;;x
USA_carrier_9;Enterprise-class;Classe Enterprise;Enterprise-Klasse;;Clase Enterprise;;;;;;;;;x
USA_escort_carrier_0;Langley-class;Classe Langley;Langley-Klasse;;Clase Langley;;;;;;;;;x
USA_escort_carrier_1;Langley-class;Classe Langley;Langley-Klasse;;Clase Langley;;;;;;;;;x
USA_escort_carrier_2;Langley-class;Classe Langley;Langley-Klasse;;Clase Langley;;;;;;;;;x
USA_escort_carrier_3;Independence-class;Classe Independence;Independence-Klasse;;Clase Independence;;;;;;;;;x
USA_escort_carrier_4;Independence-class;Classe Independence;Independence-Klasse;;Clase Independence;;;;;;;;;x
USA_escort_carrier_5;Saipan-class;Classe Saipan;Saipan-Klasse;;Clase Saipan;;;;;;;;;x
USA_escort_carrier_6;Saipan-class;Classe Saipan;Saipan-Klasse;;Clase Saipan;;;;;;;;;x
USA_submarine_0;S-boat;S-boat;S-Boat;;S-boat;;;;;;;;;x
USA_submarine_1;R-boat;R-boat;R-Boat;;R-boat;;;;;;;;;x
USA_submarine_2;Barracuda-class;Classe Barracuda;Barracuda-Klasse;;Clase Barracuda;;;;;;;;;x
USA_submarine_3;Perch-class;Classe Perch;Perch-Klasse;;Clase Perch;;;;;;;;;x
USA_submarine_4;Tang-class;Classe Tang;Tang-Klasse;;Clase Tang;;;;;;;;;x
USA_submarine_5;Barbel-class;Classe Barbel;Barbel-Klasse;;Clase Barbel;;;;;;;;;x
USA_submarine_6;Nautilus-class;Classe Nautilus;Nautilus-Klasse;;Clase Nautilus;;;;;;;;;x
USA_nuclear_submarine_0;Nautilus-class;Classe Nautilus;Nautilus-Klasse;;Clase Nautilus;;;;;;;;;x
#;;;;;;;;;;;;;;x
VEN_light_armor_brigade_0;CV-33;CV-33;CV-33;;CV-33;;;;;;;;;x
VEN_light_armor_brigade_1;M2A4;M2A4;M2A4;;M2A4;;;;;;;;;x
VEN_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
VEN_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
VEN_armor_brigade_1;Vickers Mk.E;Vickers Mk.E;Vickers Mk. E;;Vickers Mk.E;;;;;;;;;x
VEN_armor_brigade_2;M3 Lee;M3 Lee;M3 Lee;;M3 Lee;;;;;;;;;x
VEN_armor_brigade_3;M4A1 Sherman;M4A1 Sherman;M4A1 Sherman;;M4A1 Sherman;;;;;;;;;x
VEN_armor_brigade_4;M4/E8 Sherman;M4/E8 Sherman;M4/E8 Sherman;;M4/E8 Sherman;;;;;;;;;x
VEN_armor_brigade_5;M26 Pershing;M26 Pershing;M26 Pershing;;M26 Pershing;;;;;;;;;x
VIC_light_armor_brigade_0;Renault AMR 1935;Renault AMR 1935;Renault AMR 1935;;Renault AMR 1935;;;;;;;;;x
VIC_light_armor_brigade_1;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;Hotchkiss H-39;;;;;;;;;x
VIC_light_armor_brigade_2;AMX R-40;AMX R-40;AMX R-40;;AMX R-40;;;;;;;;;x
VIC_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
VIC_armor_brigade_1;FCM-36;FCM-36;FCM-36;;FCM-36;;;;;;;;;x
VIC_armor_brigade_2;Somua S-35;Somua S-35;Somua S-35;;Somua S-35;;;;;;;;;x
VIC_armor_brigade_3;Somua S-40;Somua S-40;Somua S-40;;Somua S-40;;;;;;;;;x
VIC_armor_brigade_4;Renault G1R;Renault G1R;Renault G1R;;Renault G1R;;;;;;;;;x
VIC_multi_role_0;Dewoitine D.520;Dewoitine D.520;Dewoitine D. 520;;Dewoitine D.520;;;;;;;;;x
VIC_multi_role_1;Dewoitine D.552;Dewoitine D.552;Dewoitine D. 552;;Dewoitine D.552;;;;;;;;;x
VIC_multi_role_2;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;Focke-Wulf Fw-190D;;Focke-Wulf Fw-190D;;;;;;;;;x
VIC_multi_role_3;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;Messerschmitt Me-262 Schwalbe;;Messerschmitt Me-262 Schwalbe;;;;;;;;;x
VIC_interceptor_0;Dewotine D.510;Dewotine D.510;Dewotine D. 510;;Dewotine D.510;;;;;;;;;x
VIC_interceptor_1;Morane-Saulnier MS.406;Morane-Saulnier MS.406;Morane-Saulnier MS. 406;;Morane-Saulnier MS.406;;;;;;;;;x
VIC_interceptor_2;Bloch MB.152;Bloch MB.152;Bloch MB. 152;;Bloch MB.152;;;;;;;;;x
VIC_interceptor_3;Arsenal VG.33;Arsenal VG.33;Arsenal VG. 33;;Arsenal VG.33;;;;;;;;;x
VIC_interceptor_4;Bloch MB.157;Bloch MB.157;Bloch MB. 157;;Bloch MB.157;;;;;;;;;x
VIC_interceptor_5;Arsenal VG.70;Arsenal VG.70;Arsenal VG. 70;;Arsenal VG.70;;;;;;;;;x
VIC_strategic_bomber_0;Bloch MB.162;Bloch MB.162;Bloch MB. 162;;Bloch MB.162;;;;;;;;;x
VIC_strategic_bomber_1;Farman NC.223;Farman NC.223;Farman NC. 223;;Farman NC.223;;;;;;;;;x
VIC_strategic_bomber_2;Farman F.420;Farman F.420;Farman F. 420;;Farman F.420;;;;;;;;;x
VIC_tactical_bomber_0;Amiot 143;Amiot 143;Amiot 143;;Amiot 143;;;;;;;;;x
VIC_tactical_bomber_1;Bloch MB.210;Bloch MB.210;Bloch MB. 210;;Bloch MB.210;;;;;;;;;x
VIC_tactical_bomber_2;Liore-Oliver LeO 451;Liore-Oliver LeO 451;Liore-Oliver LeO 451;;Liore-Oliver LeO 451;;;;;;;;;x
VIC_tactical_bomber_3;Junkers Ju-88;Junkers Ju-88;Junkers Ju-88;;Junkers Ju-88;;;;;;;;;x
VIC_tactical_bomber_4;Sud SE.202 Aquilon;Sud SE.202 Aquilon;Sud SE. 202 Aquilon;;Sud SE.202 Aquilon;;;;;;;;;x
VIC_naval_bomber_0;Loire LN.401;Loire LN.401;Loire LN. 401;;Loire LN.401;;;;;;;;;x
VIC_naval_bomber_1;Potez-C.A.M.S. 141;Potez-C.A.M.S. 141;Potez-C. A. M. S.  141;;Potez-C.A.M.S. 141;;;;;;;;;x
VIC_naval_bomber_2;Junkers Ju-290;Junkers Ju-290;Junkers Ju-290;;Junkers Ju-290;;;;;;;;;x
VIC_naval_bomber_3;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;Junkers Ju-287 EF-140;;Junkers Ju-287 EF-140;;;;;;;;;x
VIC_cas_0;Potez 633;Potez 633;Potez 633;;Potez 633;;;;;;;;;x
VIC_cas_1;Breguet Br.691;Breguet Br.691;Breguet Br. 691;;Breguet Br.691;;;;;;;;;x
VIC_cas_2;Henschel Hs-129;Henschel Hs-129;Henschel Hs-129;;Henschel Hs-129;;;;;;;;;x
VIC_transport_plane_0;Bloch MB.221;Bloch MB.221;Bloch MB. 221;;Bloch MB.221;;;;;;;;;x
VIC_transport_plane_1;Arado Ar-232;Arado Ar-232;Arado Ar-232;;Arado Ar-232;;;;;;;;;x
VIC_transport_plane_2;Breguet Br.765 Sahara;Breguet Br.765 Sahara;Breguet Br. 765 Sahara;;Breguet Br.765 Sahara;;;;;;;;;x
YUG_light_armor_brigade_0;T-32;T-32;T-32;;T-32;;;;;;;;;x
YUG_light_armor_brigade_1;7TPjw;7TPjw;7TPjw;;7TPjw;;;;;;;;;x
YUG_light_armor_brigade_2;M5 Stuart;M5 Stuart;M5 Stuart;;M5 Stuart;;;;;;;;;x
YUG_armor_brigade_0;Renault FT-17;Renault FT-17;Renault FT-17;;Renault FT-17;;;;;;;;;x
YUG_armor_brigade_1;Renault R35;Renault R35;Renault R35;;Renault R35;;;;;;;;;x
YUG_armor_brigade_2;BT-7M;BT-7M;BT-7M;;BT-7M;;;;;;;;;x
YUG_armor_brigade_3;Mk.VIII A23M Cromwell;Mk.VIII A23M Cromwell;Mk. VIII A23M Cromwell;;Mk.VIII A23M Cromwell;;;;;;;;;x
YUG_armor_brigade_4;A34 Comet;A34 Comet;A34 Comet;;A34 Comet;;;;;;;;;x
YUG_armor_brigade_5;Centurion Mk.I;Centurion Mk.I;Centurion Mk. I;;Centurion Mk.I;;;;;;;;;x
YUG_multi_role_2;Ikarus S-49;Ikarus S-49;Ikarus S-49;;Ikarus S-49;;;;;;;;;x
YUG_interceptor_0;Fokker F.VII;Fokker F.VII;Fokker F. VII;;Fokker F.VII;;;;;;;;;x
YUG_interceptor_1;Morane-Saulnier M.S.406;Morane-Saulnier M.S.406;Morane-Saulnier M. S. 406;;Morane-Saulnier M.S.406;;;;;;;;;x
YUG_interceptor_2;Hawker Hurricane II;Hawker Hurricane II;Hawker Hurricane II;;Hawker Hurricane II;;;;;;;;;x
YUG_tactical_bomber_0;Bristol Blenheim Mk.I;Bristol Blenheim Mk.I;Bristol Blenheim Mk. I;;Bristol Blenheim Mk.I;;;;;;;;;x
YUG_tactical_bomber_1;Bristol Blenheim Mk.IV;Bristol Blenheim Mk.IV;Bristol Blenheim Mk. IV;;Bristol Blenheim Mk.IV;;;;;;;;;x
YUG_naval_bomber_0;Dornier Do-22;Dornier Do-22;Dornier Do-22;;Dornier Do-22;;;;;;;;;x
YUG_transport_plane_0;Avia Fokker F.39;Avia Fokker F.39;Avia Fokker F. 39;;Avia Fokker F.39;;;;;;;;;x
YUG_destroyer_1;Dubrovnik-class;Classe Dubrovnik;Dubrovnik-Klasse;;Clase Dubrovnik;;;;;;;;;x
YUG_destroyer_2;Beograd-class;Classe Beograd;Beograd-Klasse;;Clase Beograd;;;;;;;;;x
YUG_submarine_0;Osvetnik-class;Classe Osvetnik;Osvetnik-Klasse;;Clase Osvetnik;;;;;;;;;x
#;;;;;;;;;;;;;;x
AST_sp_artillery_brigade_2;Bishop;Bishop;Bishop;;Obispo;;;;;;;;;x
AST_sp_artillery_brigade_3;Sexton;Sexton;Sexton;;Sexton;;;;;;;;;x
AST_rocket_artillery_brigade_0;Land Mattress;Land Mattress;Land Mattress;;Land Mattress;;;;;;;;;x
AST_anti_tank_brigade_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr. OQF Mk. IX;;2Pdr.OQF Mk.IX;;;;;;;;;x
AST_anti_tank_brigade_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr. OQF Mk. II;;6Pdr.OQF Mk.II;;;;;;;;;x
AST_anti_tank_brigade_2;17Pdr. Gun;Canon 17Pdr.;17Pdr.  Gun;;17Pdr. Cañón;;;;;;;;;x
AST_tank_destroyer_brigade_0;2Pdr.Portee;2Pdr.Portee;2Pdr. Portee;;2Pdr.Portee;;;;;;;;;x
AST_tank_destroyer_brigade_1;Deacon;Deacon;Deacon;;Deacon;;;;;;;;;x
AST_tank_destroyer_brigade_2;Archer;Archer;Archer;;Archer;;;;;;;;;x
AST_heavy_armor_brigade_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk. II;;Matilda Mk.II;;;;;;;;;x
AST_heavy_armor_brigade_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk. IV A22 Churchill Mk. I;;Mk.IV A22 Churchill Mk.I;;;;;;;;;x
AST_heavy_armor_brigade_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk. IV A22 Churchill Mk. VII;;Mk.IV A22 Churchill Mk.VII;;;;;;;;;x
AST_super_heavy_armor_brigade_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;;A39 Tortoise;;;;;;;;;x
AST_armored_car_brigade_0;Humber Mk.I;Humber Mk.I;Humber Mk. I;;Humber Mk.I;;;;;;;;;x
AST_armored_car_brigade_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk. I;;Staghound Mk.I;;;;;;;;;x
AST_armored_car_brigade_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;Ferret Mk 1/2;;;;;;;;;x
AST_cag_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Nimrod/Swordfish;;;;;;;;;x
AST_cag_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Nimrod/Swordfish;;;;;;;;;x
AST_cag_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;Sea Gladiator/Swordfish;;;;;;;;;x
AST_cag_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;Sea Gladiator/Skua/Swordfish;;;;;;;;;x
AST_cag_4;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;;Fulmar/Skua/Albacore;;;;;;;;;x
AST_cag_5;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;;Firefly/Barracuda;;;;;;;;;x
AST_cag_6;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;;Seafire/Firebrand;;;;;;;;;x
AST_cag_7;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;;Sea Fury/Wyvern;;;;;;;;;x
AST_cag_8;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;;Sea Venom/Attacker;;;;;;;;;x
AST_cag_9;Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);Sea Hawk (F-1) / Sea Hawk (FB-3);;Sea Hawk (F-1)/Sea Hawk (FB-3);;;;;;;;;x
#;;;;;;;;;;;;;;x
CAN_sp_artillery_brigade_2;Bishop;Bishop;Bishop;;Obispo;;;;;;;;;x
CAN_sp_artillery_brigade_3;Sexton;Sexton;Sexton;;Sexton;;;;;;;;;x
CAN_rocket_artillery_brigade_0;Land Mattress;Land Mattress;Land Mattress;;Land Mattress;;;;;;;;;x
CAN_anti_tank_brigade_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr. OQF Mk. IX;;2Pdr.OQF Mk.IX;;;;;;;;;x
CAN_anti_tank_brigade_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr. OQF Mk. II;;6Pdr.OQF Mk.II;;;;;;;;;x
CAN_anti_tank_brigade_2;17Pdr. Gun;Canon 17Pdr.;17Pdr.  Gun;;17Pdr. Cañón;;;;;;;;;x
CAN_tank_destroyer_brigade_0;2Pdr.Portee;2Pdr.Portee;2Pdr. Portee;;2Pdr.Portee;;;;;;;;;x
CAN_tank_destroyer_brigade_1;Deacon;Deacon;Deacon;;Deacon;;;;;;;;;x
CAN_tank_destroyer_brigade_2;Archer;Archer;Archer;;Archer;;;;;;;;;x
CAN_heavy_armor_brigade_0;Matilda Mk.II;Matilda Mk.II;Matilda Mk. II;;Matilda Mk.II;;;;;;;;;x
CAN_heavy_armor_brigade_1;Mk.IV A22 Churchill Mk.I;Mk.IV A22 Churchill Mk.I;Mk. IV A22 Churchill Mk. I;;Mk.IV A22 Churchill Mk.I;;;;;;;;;x
CAN_heavy_armor_brigade_2;Mk.IV A22 Churchill Mk.VII;Mk.IV A22 Churchill Mk.VII;Mk. IV A22 Churchill Mk. VII;;Mk.IV A22 Churchill Mk.VII;;;;;;;;;x
CAN_super_heavy_armor_brigade_0;A39 Tortoise;A39 Tortoise;A39 Tortoise;;A39 Tortoise;;;;;;;;;x
CAN_armored_car_brigade_0;Humber Mk.I;Humber Mk.I;Humber Mk. I;;Humber Mk.I;;;;;;;;;x
CAN_armored_car_brigade_1;Staghound Mk.I;Staghound Mk.I;Staghound Mk. I;;Staghound Mk.I;;;;;;;;;x
CAN_armored_car_brigade_2;Ferret Mk 1/2;Ferret Mk 1/2;Ferret Mk 1/2;;Ferret Mk 1/2;;;;;;;;;x
CAN_cag_0;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Nimrod/Swordfish;;;;;;;;;x
CAN_cag_1;Nimrod / Swordfish;Nimrod / Swordfish;Nimrod / Swordfish;;Nimrod/Swordfish;;;;;;;;;x
CAN_cag_2;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;Sea Gladiator / Swordfish;;Sea Gladiator/Swordfish;;;;;;;;;x
CAN_cag_3;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;Sea Gladiator / Skua / Swordfish;;Sea Gladiator/Skua/Swordfish;;;;;;;;;x
CAN_cag_4;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;Fulmar / Skua / Albacore;;Fulmar/Skua/Albacore;;;;;;;;;x
CAN_cag_5;Firefly / Barracuda;Firefly / Barracuda;Firefly / Barracuda;;Firefly/Barracuda;;;;;;;;;x
CAN_cag_6;Seafire / Firebrand;Seafire / Firebrand;Seafire / Firebrand;;Seafire/Firebrand;;;;;;;;;x
CAN_cag_7;Sea Fury / Wyvern;Sea Fury / Wyvern;Sea Fury / Wyvern;;Sea Fury/Wyvern;;;;;;;;;x
CAN_cag_8;Sea Venom / Attacker;Sea Venom / Attacker;Sea Venom / Attacker;;Sea Venom/Attacker;;;;;;;;;x
CAN_cag_9;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;F2H-3 Banshee / Attacker;;F2H-3 Banshee/Attacker;;;;;;;;;x
#;;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_2;Bishop;Bishop;Bishop;;Obispo;;;;;;;;;x
ENG_sp_artillery_brigade_3;Sexton;Sexton;Sexton;;Sexton;;;;;;;;;x
ENG_rocket_artillery_brigade_0;Land Mattress;Land Mattress;Land Mattress;;Land Mattress;;;;;;;;;x
ENG_anti_tank_brigade_0;2Pdr.OQF Mk.IX;2Pdr.OQF Mk.IX;2Pdr. OQF Mk. IX;;2Pdr.OQF Mk.IX;;;;;;;;;x
ENG_anti_tank_brigade_1;6Pdr.OQF Mk.II;6Pdr.OQF Mk.II;6Pdr. OQF Mk. II;;6Pdr.OQF Mk.II;;;;;;;;;x
ENG_anti_tank_brigade_2;17Pdr. Gun;Canon 17Pdr.;17Pdr.  Gun;;17Pdr. Cañón;;;;;;;;;x
ENG_tank_destroyer_brigade_0;2Pdr.Portee;2Pdr.Portee;2Pdr. Portee;;2Pdr.Portee;;;;;;;;;x
ENG_tank_destroyer_brigade_1;Deacon;Deacon;Deacon;;Deacon;;;;;;;;;x
